Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Software Defined Cloud-Based Vehicular Framework for Lowering the Barriers of Applications of Cloud-Based Vehicular Network","Advanced Multimedia and Ubiquitous Engineering","","","","10.1007/978-981-13-1328-8_50","Lionel NkenyereyeJong Wook Jang","2019","http://link.springer.com/chapter/10.1007/978-981-13-1328-8_50","Chapter"
"3D-PSRNet: Part Segmented 3D Point Cloud Reconstruction from a Single Image","Computer Vision – ECCV 2018 Workshops","","","","10.1007/978-3-030-11015-4_50","Priyanka MandikalK. L. NavaneetR. Venkatesh Babu","2019","http://link.springer.com/chapter/10.1007/978-3-030-11015-4_50","Chapter"
"Statistical Model Based Cloud Resource Management","Economics of Grids, Clouds, Systems, and Services","","","","10.1007/978-3-030-13342-9_9","Mitalee SarkerStefan Wesner","2019","http://link.springer.com/chapter/10.1007/978-3-030-13342-9_9","Chapter"
"Big Data Security in the Web-Based Cloud Storage System Using 3D-AES Block Cipher Cryptography Algorithm","Soft Computing in Data Science","","","","10.1007/978-981-13-3441-2_24","Nur Afifah Nadzirah AdnanSuriyani Ariffin","2019","http://link.springer.com/chapter/10.1007/978-981-13-3441-2_24","Chapter"
"Cloud Enabled Intrusion Detector and Alerter Using Improved Deep Learning Technique","Advances in Data Science","","","","10.1007/978-981-13-3582-2_2","K. KanagarajS. SwamynathanA. Karthikeyan","2019","http://link.springer.com/chapter/10.1007/978-981-13-3582-2_2","Chapter"
"Biometric Based Signature Authentication Scheme for Cloud Healthcare Data Security","Recent Trends in Data Science and Soft Computing","","","","10.1007/978-3-319-99007-1_52","Gunasekar ThangarasuP. D. D. DominicKayalvizhi SubramanianSajitha Smiley","2019","http://link.springer.com/chapter/10.1007/978-3-319-99007-1_52","Chapter"
"Cloud Robotics","New Technologies, Development and Application","","","","10.1007/978-3-319-90893-9_23","Samir Vojić","2019","http://link.springer.com/chapter/10.1007/978-3-319-90893-9_23","Chapter"
"Decision Support Systems for the Oil Fields with Cloud Multiagent Service","Computational Statistics and Mathematical Modeling Methods in Intelligent Systems","","","","10.1007/978-3-030-31362-3_3","Donat IvanovSergey KapustyanAnatoly KalyaevIakov Korovin","2019","http://link.springer.com/chapter/10.1007/978-3-030-31362-3_3","Chapter"
"Research on the Construction of the Multivariate English Teaching Mode Combined with the Cloud Technology","Frontier Computing","","","","10.1007/978-981-13-3648-5_93","Qinyuan Hui","2019","http://link.springer.com/chapter/10.1007/978-981-13-3648-5_93","Chapter"
"Improved Adaptive Fault Tolerance Model for Increasing Reliability in Cloud Computing Using Event-B","Cybernetics and Algorithms in Intelligent Systems","","","","10.1007/978-3-319-91192-2_25","Ammar Alhaj AliRoman JasekSaid KrayemBronislav ChramcovPetr Zacek","2019","http://link.springer.com/chapter/10.1007/978-3-319-91192-2_25","Chapter"
"Major Vulnerabilities and Their Prevention Methods in Cloud Computing","Advances in Big Data and Cloud Computing","","","","10.1007/978-981-13-1882-5_2","Jomina JohnJasmine Norman","2019","http://link.springer.com/chapter/10.1007/978-981-13-1882-5_2","Chapter"
"Game-Theoretic Approaches in Cloud and P2P Networks: Issues and Challenges","Operational Research in the Digital Era – ICT Challenges","","","","10.1007/978-3-319-95666-4_2","Georgia KoloniariAngelo Sifaleras","2019","http://link.springer.com/chapter/10.1007/978-3-319-95666-4_2","Chapter"
"Quality of Service-Based Cloud Models in Manufacturing Process Automation","Innovations in Computer Science and Engineering","","","","10.1007/978-981-10-8201-6_26","Sirisha PotluriKatta Subba RaoAdluri Vijaya Lakshmi","2019","http://link.springer.com/chapter/10.1007/978-981-10-8201-6_26","Chapter"
"A Comparative Analysis of Different Intrusion Detection Techniques in Cloud Computing","Advanced Informatics for Computing Research","","","","10.1007/978-981-13-3143-5_30","Aditya BakshiSunanda","2019","http://link.springer.com/chapter/10.1007/978-981-13-3143-5_30","Chapter"
"Studying the Effect of Using E-Learning Through Secure Cloud Computing Systems","The Challenges of the Digital Transformation in Education","","","","10.1007/978-3-030-11935-5_6","Hosam F. El-SofanySamir A. El-SeoudRahma Tallah H. Farouk","2019","http://link.springer.com/chapter/10.1007/978-3-030-11935-5_6","Chapter"
"The Information Model of Cloud Data Warehouses","Advances in Intelligent Systems and Computing III","","","","10.1007/978-3-030-01069-0_13","Nataliya ShakhovskaNataliya BoykoPetro Pukach","2019","http://link.springer.com/chapter/10.1007/978-3-030-01069-0_13","Chapter"
"An IOT Data Collection Mechanism Based on Cloud-Edge Coordinated Deep Learning","Wireless Sensor Networks","","","","10.1007/978-981-15-1785-3_6","Zi-hao WangJing Wang","2019","http://link.springer.com/chapter/10.1007/978-981-15-1785-3_6","Chapter"
"Stability Analysis of a Statistical Model for Cloud Resource Management","Economics of Grids, Clouds, Systems, and Services","","","","10.1007/978-3-030-36027-6_22","Mitalee SarkerStefan Wesner","2019","http://link.springer.com/chapter/10.1007/978-3-030-36027-6_22","Chapter"
"Will Cloud Gain an Edge, or, CLOSER, to the Edge","Cloud Computing and Services Science","","","","10.1007/978-3-030-29193-8_2","Lee Gillam","2019","http://link.springer.com/chapter/10.1007/978-3-030-29193-8_2","Chapter"
"Weighted Cuckoo Search Based Load Balanced Cloud for Green Smart Grids","Innovative Mobile and Internet Services in Ubiquitous Computing","","","","10.1007/978-3-319-93554-6_23","Muhammad Hassan RahimNadeem JavaidSahar RahimMuqaddas NazMariam AkbarFarhana Javed","2019","http://link.springer.com/chapter/10.1007/978-3-319-93554-6_23","Chapter"
"Evaluation Model of Teaching Quality Based on Cloud Computing","Data Science","","","","10.1007/978-981-15-0121-0_31","Xiaofeng LiQiushi Wang","2019","http://link.springer.com/chapter/10.1007/978-981-15-0121-0_31","Chapter"
"A Framework for Security Management in Cloud Based on Quantum Cryptography","Ambient Communications and Computer Systems","","","","10.1007/978-981-13-5934-7_27","Priya RainaSakshi Kaushal","2019","http://link.springer.com/chapter/10.1007/978-981-13-5934-7_27","Chapter"
"Discovery of Web Services Using Mobile Agents in Cloud Environment","Innovations in Computer Science and Engineering","","","","10.1007/978-981-13-7082-3_53","T. Aditya Sai SrinivasSomula RamasubbareddyK. Govinda","2019","http://link.springer.com/chapter/10.1007/978-981-13-7082-3_53","Chapter"
"Secure Sharing Model Based on Block Chain in Medical Cloud (Short Paper)","Collaborative Computing: Networking, Applications and Worksharing","","","","10.1007/978-3-030-30146-0_30","Tao FengYing JiaoJunli Fang","2019","http://link.springer.com/chapter/10.1007/978-3-030-30146-0_30","Chapter"
"Abstract Model of Trusted and Secure Middleware Framework for Multi-cloud Environment","Advanced Informatics for Computing Research","","","","10.1007/978-981-13-3143-5_38","Deepika SaxenaKunwar Singh VaislaManmohan Singh Rauthan","2019","http://link.springer.com/chapter/10.1007/978-981-13-3143-5_38","Chapter"
"A Review of Mobility Prediction Models Applied in Cloud/Fog Environments","Euro-Par 2018: Parallel Processing Workshops","","","","10.1007/978-3-030-10549-5_21","David H. S. LimaAndre L. L. AquinoMarilia Curado","2019","http://link.springer.com/chapter/10.1007/978-3-030-10549-5_21","Chapter"
"A Task Scheduling Technique Based on Particle Swarm Optimization Algorithm in Cloud Environment","Soft Computing: Theories and Applications","","","","10.1007/978-981-13-0589-4_49","Bappaditya JanaMoumita ChakrabortyTamoghna Mandal","2019","http://link.springer.com/chapter/10.1007/978-981-13-0589-4_49","Chapter"
"Emergency Navigation Approach Using Wireless Sensor Networks and Cloud Computing","Information Systems and Technologies to Support Learning","","","","10.1007/978-3-030-03577-8_29","Najla AlnabhanNadia Al-AboodyHamed Al-Rawishidy","2019","http://link.springer.com/chapter/10.1007/978-3-030-03577-8_29","Chapter"
"A Test System for Vehicular Voice Cloud Service","Simulation Tools and Techniques","","","","10.1007/978-3-030-32216-8_33","Li YuKailiang ZhangJiang ManHao YuYuqing YaoLei Chen","2019","http://link.springer.com/chapter/10.1007/978-3-030-32216-8_33","Chapter"
"Effective Handling Personal Electronic Health Records Using Metadata Over Cloud Computing","First International Conference on Artificial Intelligence and Cognitive Computing","","","","10.1007/978-981-13-1580-0_40","E. V. N. JyothiB. Rajani","2019","http://link.springer.com/chapter/10.1007/978-981-13-1580-0_40","Chapter"
"Volunteer Cloud as an Edge Computing Enabler","Edge Computing – EDGE 2019","","","","10.1007/978-3-030-23374-7_6","Tessema M. MengistuAbdullah AlbualiAbdulrahman AlahmadiDunren Che","2019","http://link.springer.com/chapter/10.1007/978-3-030-23374-7_6","Chapter"
"Optimizing the Performance of Timed-Constrained Business Processes in Cloud-Fog Environment","New Trends in Model and Data Engineering","","","","10.1007/978-3-030-32213-7_6","Fairouz FakhfakhAhemd NejiSaoussen CheikhrouhouSlim Kallel","2019","http://link.springer.com/chapter/10.1007/978-3-030-32213-7_6","Chapter"
"A Dynamic Service Adaptation Algorithm for Seamless Integration of Cloud Infrastructure and Edge Devices","Service-Oriented Computing – ICSOC 2018 Workshops","","","","10.1007/978-3-030-17642-6_16","Liu YangYi Li","2019","http://link.springer.com/chapter/10.1007/978-3-030-17642-6_16","Chapter"
"Hierarchical Load Balancing Strategy in Cloud Environment","Lecture Notes in Real-Time Intelligent Systems","","","","10.1007/978-3-319-91337-7_18","Amal ZaouchFaouzia Benabbou","2019","http://link.springer.com/chapter/10.1007/978-3-319-91337-7_18","Chapter"
"A Comprehensive Survey of Services Provided by Prevalent Cloud Computing Environments","Smart Intelligent Computing and Applications","","","","10.1007/978-981-13-1921-1_41","N. JoshiS. Shah","2019","http://link.springer.com/chapter/10.1007/978-981-13-1921-1_41","Chapter"
"Towards a Formal Approach for Verifying Dynamic Workflows in the Cloud","Information Systems","","","","10.1007/978-3-030-11395-7_14","Fairouz FakhfakhHatem Hadj KacemAhmed Hadj Kacem","2019","http://link.springer.com/chapter/10.1007/978-3-030-11395-7_14","Chapter"
"A Frame-Based Approach to Generating Insider Threat Test Suite on Cloud File-Sharing","Mobile Internet Security","","","","10.1007/978-981-13-3732-1_12","Tsung-Ju LeeShian-Shyong TsengHsing-Chung ChenSung-Chiang LinChiun-How Kao","2019","http://link.springer.com/chapter/10.1007/978-981-13-3732-1_12","Chapter"
"MBA: Mobile Cloud Computing Approach for Handling Big Data Applications","Progress in Advanced Computing and Intelligent Engineering","","","","10.1007/978-981-13-0224-4_10","Rajesh Kumar VermaChhabi Rani PanigrahiV. RamasamyBibudhendu PatiP. E. S. N. Krishna Prasad","2019","http://link.springer.com/chapter/10.1007/978-981-13-0224-4_10","Chapter"
"Validating Requirements of Access Control for Cloud-Edge IoT Solutions (Short Paper)","Foundations and Practice of Security","","","","10.1007/978-3-030-18419-3_9","Tahir AhmadSilvio Ranise","2019","http://link.springer.com/chapter/10.1007/978-3-030-18419-3_9","Chapter"
"Cloudlet Services for Healthcare Applications in Mobile Cloud Computing","Proceedings of the 2nd International Conference on Data Engineering and Communication Technology","","","","10.1007/978-981-13-1610-4_54","Ramasubbareddy SomulaChunduru AnilkumarB. VenkateshAravind KarrothuC. S. Pavan KumarR. Sasikala","2019","http://link.springer.com/chapter/10.1007/978-981-13-1610-4_54","Chapter"
"Models and Scheduling Algorithms for a Software Testing System Over Cloud","Contemporary Complex Systems and Their Dependability","","","","10.1007/978-3-319-91446-6_31","Paweł LampeJarosław Rudy","2019","http://link.springer.com/chapter/10.1007/978-3-319-91446-6_31","Chapter"
"Research on High Precision pH Sensing Device Based on Cloud Platform Service","Computer and Computing Technologies in Agriculture X","","","","10.1007/978-3-030-06155-5_7","Zhiyue ShangXin ZhangCheng ZengYuanfang YaoYunlong BuYu Cai","2019","http://link.springer.com/chapter/10.1007/978-3-030-06155-5_7","Chapter"
"Study on Evaluation Method of Teaching Quality Based on Cloud Model and D-S Theory","Data Science","","","","10.1007/978-981-15-0121-0_22","Jianting ShiJun SunJiancai WangJingping CaoChunyuan Liu","2019","http://link.springer.com/chapter/10.1007/978-981-15-0121-0_22","Chapter"
"Research on Cloud Computing Security Problems and Protection Countermeasures","Cyberspace Safety and Security","","","","10.1007/978-3-030-37337-5_44","Xiani FanJiayu YaoNing Cao","2019","http://link.springer.com/chapter/10.1007/978-3-030-37337-5_44","Chapter"
"An Analysis of Cloud Computing Issues on Data Integrity, Privacy and Its Current Solutions","Data Management, Analytics and Innovation","","","","10.1007/978-981-13-1274-8_35","B. MahalakshmiG. Suseendran","2019","http://link.springer.com/chapter/10.1007/978-981-13-1274-8_35","Chapter"
"Protecting Cloud-Based CIs: Covert Channel Vulnerabilities at the Resource Level","Information and Operational Technology Security Systems","","","","10.1007/978-3-030-12085-6_3","Tsvetoslava Vateva-GurovaSalman ManzoorRuben TraperoNeeraj Suri","2019","http://link.springer.com/chapter/10.1007/978-3-030-12085-6_3","Chapter"
"PAIE: A Personal Activity Intelligence Estimator in the Cloud","Benchmarking, Measuring, and Optimizing","","","","10.1007/978-3-030-32813-9_9","Yingjie ShiFang DuYanyan ZhangZhi LiTao Zhang","2019","http://link.springer.com/chapter/10.1007/978-3-030-32813-9_9","Chapter"
"A Review of Green Cloud Computing Techniques","Cloud Computing and Big Data: Technologies, Applications and Security","","","","10.1007/978-3-319-97719-5_17","Hala Zineb NajiMostapha ZbakhKashif Munir","2019","http://link.springer.com/chapter/10.1007/978-3-319-97719-5_17","Chapter"
"Memory Management Strategy for PCM-Based IoT Cloud Server","Mobile and Wireless Technology 2018","","","","10.1007/978-981-13-1059-1_7","Tae Hoon NohSe Jin Kwon","2019","http://link.springer.com/chapter/10.1007/978-981-13-1059-1_7","Chapter"
"Feedback-Based Swarm Optimization for Optimized Decision Making in Unsecured Mobile Cloud Coordinated Service","Emerging Research in Electronics, Computer Science and Technology","","","","10.1007/978-981-13-5802-9_12","H. M. SanjayC. D. GuruPrakash","2019","http://link.springer.com/chapter/10.1007/978-981-13-5802-9_12","Chapter"
"A Framework for Integrating Cloud Computing and Big Data Analytics into E-Governance Using Openstack Sahara","Information and Communication Technology for Intelligent Systems","","","","10.1007/978-981-13-1747-7_69","Bhushan JadhavArchana B. Patankar","2019","http://link.springer.com/chapter/10.1007/978-981-13-1747-7_69","Chapter"
"A Blockchain Based Searchable Encryption Scheme for Multiple Cloud Storage","Cyberspace Safety and Security","","","","10.1007/978-3-030-37337-5_48","Chao ZhangShaojing FuWeijun Ao","2019","http://link.springer.com/chapter/10.1007/978-3-030-37337-5_48","Chapter"
"A Hybrid HS-Mean Technique for Efficient Load Balancing in Cloud Computing","Advances on Broadband and Wireless Computing, Communication and Applications","","","","10.1007/978-3-030-02613-4_4","Kainat AnsarNadeem JavaidMaheen ZahidKomal TehreemHamida BanoMomina Waheed","2019","http://link.springer.com/chapter/10.1007/978-3-030-02613-4_4","Chapter"
"Cloud-Fog Based Load Balancing Using Shortest Remaining Time First Optimization","Advances on P2P, Parallel, Grid, Cloud and Internet Computing","","","","10.1007/978-3-030-02607-3_19","Muhammad ZakriaNadeem JavaidMuhammad IsmailMuhammad ZubairMuhammad Asad ZaheerFaizan Saeed","2019","http://link.springer.com/chapter/10.1007/978-3-030-02607-3_19","Chapter"
"Fingerspelling Recognition Using Histogram of Oriented Point Cloud Vectors from Depth Data","Proceedings of the 4th Brazilian Technology Symposium (BTSym'18)","","","","10.1007/978-3-030-16053-1_55","José Elías Yauri VidalónJosé Mario De Martino","2019","http://link.springer.com/chapter/10.1007/978-3-030-16053-1_55","Chapter"
"Energy-Efficient Resource Allocation Technique Using Flower Pollination Algorithm for Cloud Datacenters","Recent Trends in Data Science and Soft Computing","","","","10.1007/978-3-319-99007-1_2","Mohammed Joda UsmanAbdul Samad IsmailAbdulsalam Yau GitalAhmed AliyuTahir Abubakar","2019","http://link.springer.com/chapter/10.1007/978-3-319-99007-1_2","Chapter"
"Cloud Computing and Network Analysis","Information Systems Architecture and Technology: Proceedings of 39th International Conference on Information Systems Architecture and Technology – ISAT 2018","","","","10.1007/978-3-319-99981-4_18","Cesar de la TorreJuan Carlos Polo","2019","http://link.springer.com/chapter/10.1007/978-3-319-99981-4_18","Chapter"
"A Risk Transfer Based DDoS Mitigation Framework for Cloud Environment","Information, Communication and Computing Technology","","","","10.1007/978-981-15-1384-8_10","B. B. GuptaS. A. Harish","2019","http://link.springer.com/chapter/10.1007/978-981-15-1384-8_10","Chapter"
"An Approach for Securing Cloud-Based Wide Area Monitoring of Smart Grid Systems","Advances in Network-Based Information Systems","","","","10.1007/978-3-319-98530-5_87","Luigi CoppolinoSalvatore D’AntonioGiovanni MazzeoLuigi RomanoLuigi Sgaglione","2019","http://link.springer.com/chapter/10.1007/978-3-319-98530-5_87","Chapter"
"Cost-Driven Cloud Service Recommendation for Building E-Commerce Websites","New Trends in Computer Technologies and Applications","","","","10.1007/978-981-13-9190-3_80","Chia-Ying WangShang-Pin MaShou-Hong Dai","2019","http://link.springer.com/chapter/10.1007/978-981-13-9190-3_80","Chapter"
"A Low-Latency Wireless Network for Cloud-Based Robot Control","Cognitive Radio Oriented Wireless Networks","","","","10.1007/978-3-030-05490-8_5","Seyed Ali HassaniSofie Pollin","2019","http://link.springer.com/chapter/10.1007/978-3-030-05490-8_5","Chapter"
"Detection Techniques for DDoS Attacks in Cloud Environment: Review Paper","Intelligent and Interactive Computing","","","","10.1007/978-981-13-6031-2_34","Sultan T. AlanaziMohammed AnbarShankar KaruppayahAhmed K. Al-AniYousef K. Sanjalawe","2019","http://link.springer.com/chapter/10.1007/978-981-13-6031-2_34","Chapter"
"QoS Based Resource Provisioning in Cloud Computing Environment: A Technical Survey","Advances in Computing and Data Sciences","","","","10.1007/978-981-13-9942-8_66","Shefali VarshneyRajinder SandhuP. K. Gupta","2019","http://link.springer.com/chapter/10.1007/978-981-13-9942-8_66","Chapter"
"Integration of Cloud-Fog Based Environment with Smart Grid","Advances in Intelligent Networking and Collaborative Systems","","","","10.1007/978-3-319-98557-2_38","Hanan ButtNadeem JavaidMuhammad BilalSyed Aon Ali NaqviTalha SaifKomal Tehreem","2019","http://link.springer.com/chapter/10.1007/978-3-319-98557-2_38","Chapter"
"Multilayer Based Improved Priority Scheduling Algorithm in Cloud Environment","Computational Intelligence, Communications, and Business Analytics","","","","10.1007/978-981-13-8581-0_3","Soumen SwarnakarChandan BanerjeeKaushal Kishor BhartiAditya Prabhakar","2019","http://link.springer.com/chapter/10.1007/978-981-13-8581-0_3","Chapter"
"An Enhanced Post-migration Algorithm for Dynamic Load Balancing in Cloud Computing Environment","Proceedings of International Ethical Hacking Conference 2018","","","","10.1007/978-981-13-1544-2_6","Anmol BhandariKiranbir Kaur","2019","http://link.springer.com/chapter/10.1007/978-981-13-1544-2_6","Chapter"
"The Survival Analysis of Big Data Application Over Auto-scaling Cloud Environment","Emerging Technologies in Computer Engineering: Microservices in Big Data Analytics","","","","10.1007/978-981-13-8300-7_13","R. S. RajputDinesh GoyalAnjali Pant","2019","http://link.springer.com/chapter/10.1007/978-981-13-8300-7_13","Chapter"
"Energy-Efficiency for Smartphones Using Interaction Link Prediction in Mobile Cloud Computing","Computer Supported Cooperative Work and Social Computing","","","","10.1007/978-981-13-3044-5_39","Jiuyun XuChao GuanXiangrui Xu","2019","http://link.springer.com/chapter/10.1007/978-981-13-3044-5_39","Chapter"
"A Hybrid Task Scheduling Algorithm for Efficient Task Management in Multi-cloud Environment","Proceedings of International Ethical Hacking Conference 2018","","","","10.1007/978-981-13-1544-2_5","Asmita RoySadip MidyaDebojyoti HazraKoushik MajumderSantanu Phadikar","2019","http://link.springer.com/chapter/10.1007/978-981-13-1544-2_5","Chapter"
"A Dynamic Resource Pricing Scheme for a Crowd-Funding Cloud Environment","Green, Pervasive, and Cloud Computing","","","","10.1007/978-3-030-15093-8_12","Nan ZhangXiaolong YangMin ZhangYan Sun","2019","http://link.springer.com/chapter/10.1007/978-3-030-15093-8_12","Chapter"
"One-Stage Shape Instantiation from a Single 2D Image to 3D Point Cloud","Medical Image Computing and Computer Assisted Intervention – MICCAI 2019","","","","10.1007/978-3-030-32251-9_4","Xiao-Yun ZhouZhao-Yang WangPeichao LiJian-Qing ZhengGuang-Zhong Yang","2019","http://link.springer.com/chapter/10.1007/978-3-030-32251-9_4","Chapter"
"IoT Enabled Ubiquitous Healthcare Data Acquisition and Monitoring System for Personal and Medical Usage Powered by Cloud Application: An Architectural Overview","Recent Developments in Machine Learning and Data Analytics","","","","10.1007/978-981-13-1280-9_1","Vidhaydhar J. AskiShubham Sanjay SonawaneUjjwal Soni","2019","http://link.springer.com/chapter/10.1007/978-981-13-1280-9_1","Chapter"
"Workflow Scheduling Issues and Techniques in Cloud Computing: A Systematic Literature Review","Cloud Computing and Big Data: Technologies, Applications and Security","","","","10.1007/978-3-319-97719-5_16","Samadi YassirZbakh MostaphaTadonki Claude","2019","http://link.springer.com/chapter/10.1007/978-3-319-97719-5_16","Chapter"
"Recommender System for Decentralized Cloud Manufacturing","Dependability in Sensor, Cloud, and Big Data Systems and Applications","","","","10.1007/978-981-15-1304-6_14","Karim AlinaniDeshun LiuDong ZhouGuojun Wang","2019","http://link.springer.com/chapter/10.1007/978-981-15-1304-6_14","Chapter"
"Region Oriented Integrated Fog and Cloud Based Environment for Efficient Resource Distribution in Smart Buildings","Complex, Intelligent, and Software Intensive Systems","","","","10.1007/978-3-319-93659-8_68","Itrat FatimaSakeena JavaidNadeem JavaidIsra ShafiZunaira NadeemRahim Ullah","2019","http://link.springer.com/chapter/10.1007/978-3-319-93659-8_68","Chapter"
"Cloud-Fog Based Smart Grid Paradigm for Effective Resource Distribution","Advances in Network-Based Information Systems","","","","10.1007/978-3-319-98530-5_20","Muhammad IsmailNadeem JavaidMuhammad ZakriaMuhammad ZubairFaizan SaeedMuhammad Asad Zaheer","2019","http://link.springer.com/chapter/10.1007/978-3-319-98530-5_20","Chapter"
"Threshold Based Load Balancer for Efficient Resource Utilization of Smart Grid Using Cloud Computing","Advances on P2P, Parallel, Grid, Cloud and Internet Computing","","","","10.1007/978-3-030-02607-3_16","Mubariz RehmanNadeem JavaidMuhammad Junaid AliTalha SaifMuhammad Hassaan AshrafSadam Hussain Abbasi","2019","http://link.springer.com/chapter/10.1007/978-3-030-02607-3_16","Chapter"
"Optimized Load Balancing Using Cloud Computing","Advances in Network-Based Information Systems","","","","10.1007/978-3-319-98530-5_22","Wajahat Ali GilaniNadeem JavaidMuhammad KaleemUllah KhanHammad MaqboolSajid AliDanish Majeed Qureshi","2019","http://link.springer.com/chapter/10.1007/978-3-319-98530-5_22","Chapter"
"Matrix-Based Data Security in Cloud Computing Using Advanced Cramer–Shoup Cryptosystem","Emerging Technologies in Data Mining and Information Security","","","","10.1007/978-981-13-1951-8_25","Y. Mohamed SirajudeenR. Anitha","2019","http://link.springer.com/chapter/10.1007/978-981-13-1951-8_25","Chapter"
"Petaflop Seismic Simulations in the Public Cloud","High Performance Computing","","","","10.1007/978-3-030-20656-7_9","Alexander BreuerYifeng CuiAlexander Heinecke","2019","http://link.springer.com/chapter/10.1007/978-3-030-20656-7_9","Chapter"
"A Resource Usage Prediction-Based Energy-Aware Scheduling Algorithm for Instance-Intensive Cloud Workflows","Collaborative Computing: Networking, Applications and Worksharing","","","","10.1007/978-3-030-12981-1_44","Zhibin WangYiping WenYu ZhangJinjun ChenBuqing Cao","2019","http://link.springer.com/chapter/10.1007/978-3-030-12981-1_44","Chapter"
"Design and Analysis of OpenStack Cloud Smart Factory Platform for Manufacturing Big Data Applications","Computational Science and Its Applications – ICCSA 2019","","","","10.1007/978-3-030-24296-1_6","Dae Jun AhnJongpil Jeong","2019","http://link.springer.com/chapter/10.1007/978-3-030-24296-1_6","Chapter"
"Allocation of Cloud Resources in a Dynamic Way Using an SLA-Driven Approach","Proceedings of the 2nd International Conference on Data Engineering and Communication Technology","","","","10.1007/978-981-13-1610-4_42","S. AnithakumariK. Chandrasekaran","2019","http://link.springer.com/chapter/10.1007/978-981-13-1610-4_42","Chapter"
"Network Intrusion Detection Framework Based on Whale Swarm Algorithm and Artificial Neural Network in Cloud Computing","Intelligent Computing & Optimization","","","","10.1007/978-3-030-00979-3_6","Ahmed Mohammed FahadAbdulghani Ali AhmedMohd Nizam Mohmad Kahar","2019","http://link.springer.com/chapter/10.1007/978-3-030-00979-3_6","Chapter"
"Real-Time Air Pollution Monitoring Systems Using Wireless Sensor Networks Connected in a Cloud-Computing, Wrapped up Web Services","Proceedings of the Future Technologies Conference (FTC) 2018","","","","10.1007/978-3-030-02686-8_14","Byron GuanochangaRolando CachipuendoWalter FuertesSantiago SalvadorDiego S. BenítezTheofilos ToulkeridisJenny TorresCésar VillacísFreddy TapiaFausto Meneses","2019","http://link.springer.com/chapter/10.1007/978-3-030-02686-8_14","Chapter"
"Bi-objective Analysis of an Adaptive Secure Data Storage in a Multi-cloud","High Performance Computing","","","","10.1007/978-3-030-16205-4_23","Esteban C. Lopez-FalconVanessa Miranda-LópezAndrei TchernykhMikhail BabenkoArutyun Avetisyan","2019","http://link.springer.com/chapter/10.1007/978-3-030-16205-4_23","Chapter"
"Sustainable Green Networking in Cloud SDN: A Model with QoS Awareness","Smart Cities/Smart Regions – Technische, wirtschaftliche und gesellschaftliche Innovationen","","","","10.1007/978-3-658-25210-6_52","Ammar AlSousMohamad HamedJorge Marx GómezManuel Mora","2019","http://link.springer.com/chapter/10.1007/978-3-658-25210-6_52","Chapter"
"Current Methodologies for Energy Efficient Cloud Data Centers","Information and Communication Technology for Competitive Strategies","","","","10.1007/978-981-13-0586-3_43","Sanjay PatelKrutika Vyas","2019","http://link.springer.com/chapter/10.1007/978-981-13-0586-3_43","Chapter"
"Review of Quality of Service Based Techniques in Cloud Computing","Data Science and Big Data Analytics","","","","10.1007/978-981-10-7641-1_22","GeetaShiva Prakash","2019","http://link.springer.com/chapter/10.1007/978-981-10-7641-1_22","Chapter"
"Priority Based Load Balancing in Cloud and Fog Based Systems","Advances on Broadband and Wireless Computing, Communication and Applications","","","","10.1007/978-3-030-02613-4_65","Subhan TariqNadeem JavaidMahad MajeedFahad AhmedSaqib Nazir","2019","http://link.springer.com/chapter/10.1007/978-3-030-02613-4_65","Chapter"
"Integration of Cloud-Fog Based Platform for Load Balancing Using Hybrid Genetic Algorithm Using Bin Packing Technique","Advances on P2P, Parallel, Grid, Cloud and Internet Computing","","","","10.1007/978-3-030-02607-3_25","Muhammad ZubairNadeem JavaidMuhammad IsmailMuhammad ZakriaMuhammad Asad ZaheerFaizan Saeed","2019","http://link.springer.com/chapter/10.1007/978-3-030-02607-3_25","Chapter"
"QoS-Aware Live Multimedia Streaming Using Dynamic P2P Overlay for Cloud-Based Virtual Telemedicine System (CVTS)","Advances in Big Data and Cloud Computing","","","","10.1007/978-981-13-1882-5_6","D. Preetha EvangelineP. Anandhakumar","2019","http://link.springer.com/chapter/10.1007/978-981-13-1882-5_6","Chapter"
"Modified Shortest Job First for Load Balancing in Cloud-Fog Computing","Advances on Broadband and Wireless Computing, Communication and Applications","","","","10.1007/978-3-030-02613-4_6","Tooba NazarNadeem JavaidMoomina WaheedAisha FatimaHamida BanoNouman Ahmed","2019","http://link.springer.com/chapter/10.1007/978-3-030-02613-4_6","Chapter"
"Min-Min Scheduling Algorithm for Efficient Resource Distribution Using Cloud and Fog in Smart Buildings","Advances on Broadband and Wireless Computing, Communication and Applications","","","","10.1007/978-3-030-02613-4_2","Saniah RehmanNadeem JavaidSadia RasheedKanza HassanFarkhanda ZafarMaria Naeem","2019","http://link.springer.com/chapter/10.1007/978-3-030-02613-4_2","Chapter"
"An Intensive Review of Data Replication Algorithms for Cloud Systems","Emerging Research in Computing, Information, Communication and Applications","","","","10.1007/978-981-13-5953-8_3","Chetna DabasJuhi Aggarwal","2019","http://link.springer.com/chapter/10.1007/978-981-13-5953-8_3","Chapter"
