Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Research on abnormal data detection method of web browser in cloud computing environment","Cluster Computing","","22","1","10.1007/s10586-017-1221-9","Xindong Duan","2019","http://link.springer.com/article/10.1007/s10586-017-1221-9","Article"
"An improved efficient: Artificial Bee Colony algorithm for security and QoS aware scheduling in cloud computing environment","Cluster Computing","","22","5","10.1007/s10586-017-1223-7","M. Roshni ThankaP. Uma MaheswariE. Bijolin Edwin","2019","http://link.springer.com/article/10.1007/s10586-017-1223-7","Article"
"Optimal media service selection scheme for mobile users in mobile cloud","Wireless Networks","","25","6","10.1007/s11276-018-1710-7","Li ChunlinMeng ChuanliChen YiLuo Youlong","2019","http://link.springer.com/article/10.1007/s11276-018-1710-7","Article"
"Competitive Cloud Pricing for Long-Term Revenue Maximization","Journal of Computer Science and Technology","","34","3","10.1007/s11390-019-1933-9","Jiang RongTao QinBo An","2019","http://link.springer.com/article/10.1007/s11390-019-1933-9","Article"
"New solutions for exposing clustered applications deployed in the cloud","Cluster Computing","","22","3","10.1007/s10586-018-2850-3","Sebastian ŁaskawiecMichał ChoraśRafał Kozik","2019","http://link.springer.com/article/10.1007/s10586-018-2850-3","Article"
"GIS spatial information sharing of smart city based on cloud computing","Cluster Computing","","22","6","10.1007/s10586-018-2311-z","Pengzhen CaiQijie Jiang","2019","http://link.springer.com/article/10.1007/s10586-018-2311-z","Article"
"Design and development of exponential lion algorithm for optimal allocation of cluster resources in cloud","Cluster Computing","","22","1","10.1007/s10586-018-1976-7","J. DevagnanamN. M. Elango","2019","http://link.springer.com/article/10.1007/s10586-018-1976-7","Article"
"Smart PSO-based secured scheduling approaches for scientific workflows in cloud computing","Soft Computing","","23","5","10.1007/s00500-017-2897-8","J. Angela Jennifa SujanaT. RevathiT. S. Siva PriyaK. Muneeswaran","2019","http://link.springer.com/article/10.1007/s00500-017-2897-8","Article"
"Stochastic modeling and analysis of vapor cloud explosions domino effects in chemical plants","Journal of the Brazilian Computer Society","","25","1","10.1186/s13173-019-0092-8","Diego SierraLeonardo MontecchiIvan Mura","2019","http://link.springer.com/article/10.1186/s13173-019-0092-8","Article"
"Context-aware cloud-based systems: design aspects","Cluster Computing","","22","5","10.1007/s10586-017-1425-z","Hamed Vahdat-NejadShaghayegh IzadpanahShaghayegh Ostadi-Eilaki","2019","http://link.springer.com/article/10.1007/s10586-017-1425-z","Article"
"Proxy-based near real-time TV content transmission in mobility over 4G with MPEG-DASH transcoding on the cloud","Multimedia Tools and Applications","","78","18","10.1007/s11042-019-07840-6","Pau ArceIsmael de FezRomán BeldaJuan Carlos GuerriSalvador Ferrairó","2019","http://link.springer.com/article/10.1007/s11042-019-07840-6","Article"
"A fully homomorphic–elliptic curve cryptography based encryption algorithm for ensuring the privacy preservation of the cloud data","Cluster Computing","","22","4","10.1007/s10586-018-2723-9","G. Prabu KannaV. Vasudevan","2019","http://link.springer.com/article/10.1007/s10586-018-2723-9","Article"
"Performance evaluation of secret sharing schemes with data recovery in secured and reliable heterogeneous multi-cloud storage","Cluster Computing","","22","4","10.1007/s10586-018-02896-9","Andrei TchernykhVanessa Miranda-LópezMikhail BabenkoFermin Armenta-CanoGleb RadchenkoAlexander Yu. DrozdovArutyun Avetisyan","2019","http://link.springer.com/article/10.1007/s10586-018-02896-9","Article"
"The determination of some stand parameters using SfM-based spatial 3D point cloud in forestry studies: an analysis of data production in pure coniferous young forest stands","Environmental Monitoring and Assessment","","191","8","10.1007/s10661-019-7628-4","Sercan Gülci","2019","http://link.springer.com/article/10.1007/s10661-019-7628-4","Article"
"When Green Energy Meets Cloud Radio Access Network: Joint Optimization Towards Brown Energy Minimization","Mobile Networks and Applications","","24","3","10.1007/s11036-018-1028-9","Song GuoDeze ZengLin GuJiangtao Luo","2019","http://link.springer.com/article/10.1007/s11036-018-1028-9","Article"
"Multi-Dimensional Regression Host Utilization algorithm (MDRHU) for Host Overload Detection in Cloud Computing","Journal of Cloud Computing","","8","1","10.1186/s13677-019-0130-2","Ali A. El-MoursyAmany AbdelsameaRukshanda KamranMohamed Saad","2019","http://link.springer.com/article/10.1186/s13677-019-0130-2","Article"
"A fast registration algorithm of rock point cloud based on spherical projection and feature extraction","Frontiers of Computer Science","","13","1","10.1007/s11704-016-6191-1","Yaru XianJun XiaoYing Wang","2019","http://link.springer.com/article/10.1007/s11704-016-6191-1","Article"
"Virtual Reality-Based Time-Delayed Haptic Teleoperation Using Point Cloud Data","Journal of Intelligent & Robotic Systems","","96","3 - 4","10.1007/s10846-019-00988-1","David Valenzuela-UrrutiaRodrigo Muñoz-RiffoJavier Ruiz-del-Solar","2019","http://link.springer.com/article/10.1007/s10846-019-00988-1","Article"
"Scalability analysis comparisons of cloud-based software services","Journal of Cloud Computing","","8","1","10.1186/s13677-019-0134-y","Amro Al-Said AhmadPeter Andras","2019","http://link.springer.com/article/10.1186/s13677-019-0134-y","Article"
"Efficient and secure auditing scheme for privacy preserving data storage in cloud","Cluster Computing","","22","4","10.1007/s10586-017-1486-z","S. AnbuchelianC. M. SowmyaC. Ramesh","2019","http://link.springer.com/article/10.1007/s10586-017-1486-z","Article"
"A novel water pressure change optimization technique for solving scheduling problem in cloud computing","Cluster Computing","","22","2","10.1007/s10586-018-2867-7","Aida A. NasrAnthony T. ChronopoulosNirmeen A. El-BahnasawyGamal AttiyaAyman El-Sayed","2019","http://link.springer.com/article/10.1007/s10586-018-2867-7","Article"
"Adaptive deduplication of virtual machine images using AKKA stream to accelerate live migration process in cloud environment","Journal of Cloud Computing","","8","1","10.1186/s13677-019-0125-z","Naga Malleswari TYJVadivu G","2019","http://link.springer.com/article/10.1186/s13677-019-0125-z","Article"
"PLI
                
                  
                
                $$^+$$
                
                  
                    
                      
                      +
                    
                  
                
              : efficient clustering of cloud databases","Distributed and Parallel Databases","","37","1","10.1007/s10619-018-7252-2","Dai Hai Ton ThatJames WagnerAlexander RasinTanu Malik","2019","http://link.springer.com/article/10.1007/s10619-018-7252-2","Article"
"Novel entropy-based approach for cost-effective privacy preservation of intermediate datasets in cloud","Cluster Computing","","22","4","10.1007/s10586-017-1238-0","R. Sabin BegumR. Sugumar","2019","http://link.springer.com/article/10.1007/s10586-017-1238-0","Article"
"Cloud based u-healthcare network with QoS guarantee for mobile health service","Cluster Computing","","22","1","10.1007/s10586-017-1120-0","Kyungyong ChungRoy C. Park","2019","http://link.springer.com/article/10.1007/s10586-017-1120-0","Article"
"Damage forecasting based on multi-factor fuzzy time series and cloud model","Journal of Intelligent Manufacturing","","30","2","10.1007/s10845-016-1264-4","Lei DongPeng WangFang Yan","2019","http://link.springer.com/article/10.1007/s10845-016-1264-4","Article"
"An efficient Swarm-Intelligence approach for task scheduling in cloud-based internet of things applications","Journal of Ambient Intelligence and Humanized Computing","","10","9","10.1007/s12652-018-1071-1","Hamid Reza BoveiriRaouf KhayamiMohamed ElhosenyM. Gunasekaran","2019","http://link.springer.com/article/10.1007/s12652-018-1071-1","Article"
"An intelligent method of cancer prediction based on mobile cloud computing","Cluster Computing","","22","5","10.1007/s10586-017-1416-0","Guoyin ZhangLiang KouYe YuanJianguo SunYun LinQingan DaWenshan Wang","2019","http://link.springer.com/article/10.1007/s10586-017-1416-0","Article"
"A hybrid instance-intensive workflow scheduling method in private cloud environment","Natural Computing","","18","4","10.1007/s11047-016-9600-3","Xin YeJia LiSihao LiuJiwei LiangYaochu Jin","2019","http://link.springer.com/article/10.1007/s11047-016-9600-3","Article"
"Design and implementation of initial OpenSHMEM on PCIe NTB based cloud computing","Cluster Computing","","22","1","10.1007/s10586-018-1707-0","Cheol ShimKwang-ho ChaMin Choi","2019","http://link.springer.com/article/10.1007/s10586-018-1707-0","Article"
"Secure Remote User Mutual Authentication Scheme with Key Agreement for Cloud Environment","Mobile Networks and Applications","","24","3","10.1007/s11036-018-1061-8","Marimuthu KaruppiahAshok Kumar DasXiong LiSaru KumariFan WuShehzad Ashraf ChaudhryR. Niranchana","2019","http://link.springer.com/article/10.1007/s11036-018-1061-8","Article"
"SimSim: A Service Discovery Method Preserving Content Similarity and Spatial Similarity in P2P Mobile Cloud","Journal of Grid Computing","","17","1","10.1007/s10723-019-09475-1","Zhiming CaiIvan LeeShu-Chuan ChuXuehong Huang","2019","http://link.springer.com/article/10.1007/s10723-019-09475-1","Article"
"Cloud designs and deployment models: a systematic mapping study","BMC Research Notes","","12","1","10.1186/s13104-019-4474-y","Isaac Odun-AyoRowland Goddy-WorluVictoria SamuelVictor Geteloma","2019","http://link.springer.com/article/10.1186/s13104-019-4474-y","Article"
"LGSA: Hybrid Task Scheduling in Multi Objective Functionality in Cloud Computing Environment","3D Research","","10","2","10.1007/s13319-019-0222-2","N. ManikandanA. Pravin","2019","http://link.springer.com/article/10.1007/s13319-019-0222-2","Article"
"Cluster and cloud computing framework for scientific metrology in flow control","Cluster Computing","","22","1","10.1007/s10586-017-1199-3","Yumin WangJiangbo LiHarry Haoxiang Wang","2019","http://link.springer.com/article/10.1007/s10586-017-1199-3","Article"
"A countermeasure against cryptographic key leakage in cloud: public-key encryption with continuous leakage and tampering resilience","The Journal of Supercomputing","","75","6","10.1007/s11227-018-2534-z","Chengyu HuRupeng YangPengtao LiuTong LiFanyu Kong","2019","http://link.springer.com/article/10.1007/s11227-018-2534-z","Article"
"A novel task scheduling scheme in a cloud computing environment using hybrid biogeography-based optimization","Soft Computing","","23","21","10.1007/s00500-018-3657-0","Zhao TongHongjian ChenXiaomei DengKenli LiKeqin Li","2019","http://link.springer.com/article/10.1007/s00500-018-3657-0","Article"
"Secure cloud data storage approach in e-learning systems","Cluster Computing","","22","5","10.1007/s10586-018-1785-z","G. Sahaya Stalin JoseC. Seldev Christopher","2019","http://link.springer.com/article/10.1007/s10586-018-1785-z","Article"
"Multi-biometric authentication system using finger vein and iris in cloud computing","Cluster Computing","","22","1","10.1007/s10586-018-1824-9","S. IlankumaranC. Deisy","2019","http://link.springer.com/article/10.1007/s10586-018-1824-9","Article"
"Design of Retrievable Data Perturbation Approach and TPA for Public Cloud Data Security","Wireless Personal Communications","","108","1","10.1007/s11277-019-06399-7","Lalit KumarVinay Rishiwal","2019","http://link.springer.com/article/10.1007/s11277-019-06399-7","Article"
"A cloud system model employing random space vector pulse width modulation for noise reduction in VSI fed induction motor","Cluster Computing","","22","1","10.1007/s10586-018-1956-y","R. Mohan DasE. Chandira Sekaran","2019","http://link.springer.com/article/10.1007/s10586-018-1956-y","Article"
"TSP-HVC: a novel task scheduling policy for heterogeneous vehicular cloud environment","International Journal of Information Technology","","11","4","10.1007/s41870-018-0148-6","S. K. BhoiS. K. PandaS. R. RayR. K. SethyV. K. SahooB. P. SahuS. K. NayakS. PanigrahiR. K. MoharanaP. M. Khilar","2019","http://link.springer.com/article/10.1007/s41870-018-0148-6","Article"
"Block based data security and data distribution on multi cloud environment","Journal of Ambient Intelligence and Humanized Computing","","","","10.1007/s12652-019-01395-y","K. LathaT. Sheela","2019","http://link.springer.com/article/10.1007/s12652-019-01395-y","Article"
"Joint optimization of energy and delay for computation offloading in cloudlet-assisted mobile cloud computing","Wireless Networks","","25","4","10.1007/s11276-018-1794-0","Liqing LiuXijuan GuoZheng ChangTapani Ristaniemi","2019","http://link.springer.com/article/10.1007/s11276-018-1794-0","Article"
"LDAP: a lightweight deduplication and auditing protocol for secure data storage in cloud environment","Cluster Computing","","22","1","10.1007/s10586-017-1382-6","Esther DanielN. A. Vasanthi","2019","http://link.springer.com/article/10.1007/s10586-017-1382-6","Article"
"An efficient storage and service method for multi-source merging meteorological big data in cloud environment","EURASIP Journal on Wireless Communications and Networking","","2019","1","10.1186/s13638-019-1576-0","Ming YangWenchun HeZhiqiang ZhangYongjun XuHeping YangYufeng ChenXiaolong Xu","2019","http://link.springer.com/article/10.1186/s13638-019-1576-0","Article"
"A fast reconstruction method of the dense point-cloud model for cultural heritage artifacts based on compressed sensing and sparse auto-encoder","Optical and Quantum Electronics","","51","10","10.1007/s11082-019-2038-y","Xiaoxue ChenMingquan ZhouLinbo ZouLi FanJiabei HuGuohua GengHaibo Zhang","2019","http://link.springer.com/article/10.1007/s11082-019-2038-y","Article"
"A (fire)cloud-based DNA methylation data preprocessing and quality control platform","BMC Bioinformatics","","20","1","10.1186/s12859-019-2750-4","Divy KangeyanAndrew DunfordSowmya IyerChip StewartMegan HannaGad GetzMartin J. Aryee","2019","http://link.springer.com/article/10.1186/s12859-019-2750-4","Article"
"A dynamic data security mechanism based on position aware Merkle tree for health rehabilitation services over cloud","Journal of Ambient Intelligence and Humanized Computing","","","","10.1007/s12652-019-01412-0","S. HariharasitaramanS. P. Balakannan","2019","http://link.springer.com/article/10.1007/s12652-019-01412-0","Article"
"An efficient performance evaluation model for the resource clusters in cloud environment using continuous time Markov chain and Poisson process","Cluster Computing","","22","5","10.1007/s10586-017-1640-7","M. KowsiganP. Balasubramanie","2019","http://link.springer.com/article/10.1007/s10586-017-1640-7","Article"
"Pricing schemes and profit-maximizing pricing for cloud services","Journal of Revenue and Pricing Management","","18","2","10.1057/s41272-018-00179-x","In Lee","2019","http://link.springer.com/article/10.1057/s41272-018-00179-x","Article"
"Edge cloud computing service composition based on modified bird swarm optimization in the internet of things","Cluster Computing","","22","4","10.1007/s10586-017-1630-9","Chengfeng JianMiao LiXiang Kuang","2019","http://link.springer.com/article/10.1007/s10586-017-1630-9","Article"
"Bead Strand Model: a high-efficiency storage structure for self-destructing data in cloud environment","Service Oriented Computing and Applications","","13","2","10.1007/s11761-019-00258-w","Xiao FuZhijian WangYunfeng ChenYihua ZhangHao Wu","2019","http://link.springer.com/article/10.1007/s11761-019-00258-w","Article"
"A cloud-based virtual caregiver for elderly people in a cyber physical IoT system","Cluster Computing","","22","1","10.1007/s10586-018-1806-y","Md. Abdur RahmanM. Shamim Hossain","2019","http://link.springer.com/article/10.1007/s10586-018-1806-y","Article"
"An enhancing reversible data hiding for secured data using shuffle block key encryption and histogram bit shifting in cloud environment","Cluster Computing","","22","5","10.1007/s10586-018-1765-3","T. SenthilnathanP. PrabuR. SivakumarS. Sakthivel","2019","http://link.springer.com/article/10.1007/s10586-018-1765-3","Article"
"An improved task scheduling algorithm for scientific workflow in cloud computing environment","Cluster Computing","","22","3","10.1007/s10586-018-1856-1","Xiaozhong GengYingshuang MaoMingyuan XiongYang Liu","2019","http://link.springer.com/article/10.1007/s10586-018-1856-1","Article"
"An empirical study on the influential factors affecting continuous usage of mobile cloud service","Cluster Computing","","22","1","10.1007/s10586-017-1518-8","Seong-Taek ParkMyeong-Ryoon Oh","2019","http://link.springer.com/article/10.1007/s10586-017-1518-8","Article"
"Performance and security in cloud computing","The Journal of Supercomputing","","75","1","10.1007/s11227-018-2671-4","Weizhong Qiang","2019","http://link.springer.com/article/10.1007/s11227-018-2671-4","Article"
"A trust based security framework with anonymous authentication system using multiple attributes in decentralized cloud","Cluster Computing","","22","2","10.1007/s10586-018-2478-3","S. UshaA. Tamilarasi","2019","http://link.springer.com/article/10.1007/s10586-018-2478-3","Article"
"A reliable energy-aware approach for dynamic virtual machine consolidation in cloud data centers","The Journal of Supercomputing","","75","4","10.1007/s11227-018-2709-7","Monireh H. SayadnavardAbolfazl Toroghi HaghighatAmir Masoud Rahmani","2019","http://link.springer.com/article/10.1007/s11227-018-2709-7","Article"
"Smart hardware hybrid secure searchable encryption in cloud with IoT privacy management for smart home system","Cluster Computing","","22","1","10.1007/s10586-017-1143-6","Hua LiuGuo ChenYanting Huang","2019","http://link.springer.com/article/10.1007/s10586-017-1143-6","Article"
"Quality of Service (QoS) Aware Workflow Scheduling (WFS) in Cloud Computing: A Systematic Review","Arabian Journal for Science and Engineering","","44","4","10.1007/s13369-018-3614-3","Simranjit KaurPallavi BaggaRahul HansHarjot Kaur","2019","http://link.springer.com/article/10.1007/s13369-018-3614-3","Article"
"Two-level task scheduling with multi-objectives in geo-distributed and large-scale SaaS cloud","World Wide Web","","22","6","10.1007/s11280-019-00680-2","Puheng ZhangXiao MaYanping XiaoWenzhuo LiChuang Lin","2019","http://link.springer.com/article/10.1007/s11280-019-00680-2","Article"
"Brain storm-based Whale Optimization Algorithm for privacy-protected data publishing in cloud computing","Cluster Computing","","22","2","10.1007/s10586-018-2200-5","S. Thanga RevathiN. RamarajS. Chithra","2019","http://link.springer.com/article/10.1007/s10586-018-2200-5","Article"
"Energy-aware resource utilization based on particle swarm optimization and artificial bee colony algorithms in cloud computing","The Journal of Supercomputing","","75","5","10.1007/s11227-018-2626-9","Jafar MeshkatiFaramarz Safi-Esfahani","2019","http://link.springer.com/article/10.1007/s11227-018-2626-9","Article"
"Certificateless searchable public key authenticated encryption with designated tester for cloud-assisted medical Internet of Things","Annals of Telecommunications","","74","7 - 8","10.1007/s12243-018-00701-7","Libing WuYubo ZhangMimi MaNeeraj KumarDebiao He","2019","http://link.springer.com/article/10.1007/s12243-018-00701-7","Article"
"FDLA: Fractional Dragonfly based Load balancing Algorithm in cluster cloud model","Cluster Computing","","22","1","10.1007/s10586-018-1977-6","C. Ashok KumarR. VimalaK. R. Aravind BrittoS. Sathya Devi","2019","http://link.springer.com/article/10.1007/s10586-018-1977-6","Article"
"Scheme on Cross-Domain Identity Authentication Based on Group Signature for Cloud Computing","Wuhan University Journal of Natural Sciences","","24","2","10.1007/s11859-019-1378-6","Yanyan YangMingsheng HuShan KongBei GongXinxin Liu","2019","http://link.springer.com/article/10.1007/s11859-019-1378-6","Article"
"Classified prediction model of rockburst using rough sets-normal cloud","Neural Computing and Applications","","31","12","10.1007/s00521-018-3859-5","Ran LiuYicheng YeNanyan HuHu ChenXianhua Wang","2019","http://link.springer.com/article/10.1007/s00521-018-3859-5","Article"
"Analyzing cloud based reviews for product ranking using feature based clustering algorithm","Cluster Computing","","22","3","10.1007/s10586-018-1996-3","N. GobiA. Rathinavelu","2019","http://link.springer.com/article/10.1007/s10586-018-1996-3","Article"
"Data integrity verification: a novel approach for cloud computing","Sādhanā","","44","3","10.1007/s12046-018-1042-4","Rajat SaxenaSomnath Dey","2019","http://link.springer.com/article/10.1007/s12046-018-1042-4","Article"
"Competent resource provisioning and distribution techniques for cloud computing environment","Cluster Computing","","22","5","10.1007/s10586-017-1293-6","A. SureshR. Varatharajan","2019","http://link.springer.com/article/10.1007/s10586-017-1293-6","Article"
"Chaotic social spider algorithm for load balance aware task scheduling in cloud computing","Cluster Computing","","22","1","10.1007/s10586-018-1823-x","V. M. Arul XavierS. Annadurai","2019","http://link.springer.com/article/10.1007/s10586-018-1823-x","Article"
"DAReSch: deadline-aware request scheduling for cloud storage services","Annals of Telecommunications","","74","9 - 10","10.1007/s12243-019-00728-4","Ghada TliliHaythem YahyaouiMohamed Faten ZhaniHalima Elbiaze","2019","http://link.springer.com/article/10.1007/s12243-019-00728-4","Article"
"OGSO-DR: oppositional group search optimizer based efficient disaster recovery in a cloud environment","Journal of Ambient Intelligence and Humanized Computing","","10","5","10.1007/s12652-018-0781-8","A. Arul MaryK. Chitra","2019","http://link.springer.com/article/10.1007/s12652-018-0781-8","Article"
"Impact of Front-Haul Delays in Non-ideal Cloud Radio Access Networks","Wireless Personal Communications","","106","4","10.1007/s11277-018-5898-8","Alberto CarrerasIsabel M. Delgado-LuqueFrancisco J. Martín-VegaMari Carmen Aguayo-TorresGerardo GómezJ. Tomás EntrambasaguasEneko AtxutegiRuben SolozabalBego BlancoJose Oscar FajardoFidel Liberal","2019","http://link.springer.com/article/10.1007/s11277-018-5898-8","Article"
"Secure and efficient data forwarding in untrusted cloud environment","Cluster Computing","","22","2","10.1007/s10586-018-2240-x","Balamanigandan RamachandranKamalraj Subramaniam","2019","http://link.springer.com/article/10.1007/s10586-018-2240-x","Article"
"Integer-PSO: a discrete PSO algorithm for task scheduling in cloud computing systems","Evolutionary Intelligence","","12","2","10.1007/s12065-019-00216-7","A. S. Ajeena BeegomM. S. Rajasree","2019","http://link.springer.com/article/10.1007/s12065-019-00216-7","Article"
"An alternative approach to public cloud data auditing supporting data dynamics","Soft Computing","","23","13","10.1007/s00500-018-3155-4","Tao WangBo YangHongyu LiuYong YuGuoyong QiuZhe Xia","2019","http://link.springer.com/article/10.1007/s00500-018-3155-4","Article"
"Resource identification in fog-to-cloud systems: toward an identity management strategy","Journal of Reliable Intelligent Environments","","5","1","10.1007/s40860-019-00074-1","Alejandro Gómez-CárdenasXavi Masip-BruinEva Marín-TorderaSarang Kahvazadeh","2019","http://link.springer.com/article/10.1007/s40860-019-00074-1","Article"
"Secure provable data possession scheme with replication support in the cloud using Tweaks","Cluster Computing","","22","1","10.1007/s10586-017-1075-1","S. Ahamed AliM. Ramakrishnan","2019","http://link.springer.com/article/10.1007/s10586-017-1075-1","Article"
"On the design of reactive approach with flexible checkpoint interval to tolerate faults in cloud computing systems","Journal of Ambient Intelligence and Humanized Computing","","10","11","10.1007/s12652-018-1139-y","Mohammed AmoonNirmeen El-BahnasawySamy SadiManar Wagdi","2019","http://link.springer.com/article/10.1007/s12652-018-1139-y","Article"
"Prediction of availability and integrity of cloud data using soft computing technique","Soft Computing","","23","18","10.1007/s00500-019-04008-0","R. PitchaiS. BabuP. SuprajaS. Anjanayya","2019","http://link.springer.com/article/10.1007/s00500-019-04008-0","Article"
"An improved load balanced metaheuristic scheduling in cloud","Cluster Computing","","22","5","10.1007/s10586-017-1213-9","M. ArunaD. BhanuS. Karthik","2019","http://link.springer.com/article/10.1007/s10586-017-1213-9","Article"
"A method for achieving provable data integrity in cloud computing","The Journal of Supercomputing","","75","1","10.1007/s11227-015-1598-2","Aiping LiShuang TanYan Jia","2019","http://link.springer.com/article/10.1007/s11227-015-1598-2","Article"
"Adaptive thresholds determination for saving cloud energy using three-way decisions","Cluster Computing","","22","4","10.1007/s10586-018-1879-7","Chunmao JiangJunwei WuZhicong Li","2019","http://link.springer.com/article/10.1007/s10586-018-1879-7","Article"
"Scheduling and checkpointing optimization algorithm for Byzantine fault tolerance in cloud clusters","Cluster Computing","","22","6","10.1007/s10586-018-2375-9","Sathya ChinnathambiAgilan SanthanamJeyarani RajarathinamM. Senthilkumar","2019","http://link.springer.com/article/10.1007/s10586-018-2375-9","Article"
"Energy-saving scheduling on IaaS HPC cloud environments based on a multi-objective genetic algorithm","The Journal of Supercomputing","","75","3","10.1007/s11227-018-2668-z","Sergi VilaFernando GuiradoJosep L. LeridaFernando Cores","2019","http://link.springer.com/article/10.1007/s11227-018-2668-z","Article"
"A systematic literature review of data governance and cloud data governance","Personal and Ubiquitous Computing","","23","5 - 6","10.1007/s00779-017-1104-3","Majid Al-RuitheElhadj BenkhelifaKhawar Hameed","2019","http://link.springer.com/article/10.1007/s00779-017-1104-3","Article"
"Improved group key management region based cluster protocol in cloud","Cluster Computing","","22","5","10.1007/s10586-017-1455-6","B. Umi SalmaA. Arul Lawrence","2019","http://link.springer.com/article/10.1007/s10586-017-1455-6","Article"
"Chemical reaction optimization for virtual machine placement in cloud computing","Applied Intelligence","","49","1","10.1007/s10489-018-1264-5","Zhiyong LiYang LiTingkun YuanShaomiao ChenShilong Jiang","2019","http://link.springer.com/article/10.1007/s10489-018-1264-5","Article"
"Task scheduling of cloud computing using integrated particle swarm algorithm and ant colony algorithm","Cluster Computing","","22","2","10.1007/s10586-017-1479-y","Xuan ChenDan Long","2019","http://link.springer.com/article/10.1007/s10586-017-1479-y","Article"
"The determination of identity and uniqueness of color laser printouts of Ricoh® brand by Adobe® Creative Cloud Photoshop® 2018","Egyptian Journal of Forensic Sciences","","9","1","10.1186/s41935-019-0140-8","Ahmad S. SalimAsmaa A. Abdalla","2019","http://link.springer.com/article/10.1186/s41935-019-0140-8","Article"
"Remote Sensing of Cloud Ice Water Path from SAPHIR Microwave Sounder Onboard Megha- Tropiques","Asia-Pacific Journal of Atmospheric Sciences","","55","2","10.1007/s13143-018-0084-1","Durgesh Nandan PiyushJ SatapathyJ. Srinivasan","2019","http://link.springer.com/article/10.1007/s13143-018-0084-1","Article"
"An heuristic cloud based segmentation technique using edge and texture based two dimensional entropy","Cluster Computing","","22","5","10.1007/s10586-018-1757-3","M. JaganathanA. Sabari","2019","http://link.springer.com/article/10.1007/s10586-018-1757-3","Article"
"Ranging and tuning based particle swarm optimization with bat algorithm for task scheduling in cloud computing","Cluster Computing","","22","5","10.1007/s10586-017-1534-8","R. ValarmathiT. Sheela","2019","http://link.springer.com/article/10.1007/s10586-017-1534-8","Article"
"Cloud computing-based resource provisioning using k-means clustering and GWO prioritization","Soft Computing","","23","21","10.1007/s00500-018-3632-9","A. MeenakshiH. SirmathiJ. Anitha Ruth","2019","http://link.springer.com/article/10.1007/s00500-018-3632-9","Article"
"Cloud data integrity checking using bilinear pairing and network coding","Cluster Computing","","22","3","10.1007/s10586-018-1805-z","V. BalasubramanianT. Mala","2019","http://link.springer.com/article/10.1007/s10586-018-1805-z","Article"
"Efficient obfuscation for CNF circuits and applications in cloud computing","Soft Computing","","23","6","10.1007/s00500-017-2921-z","Huang ZhangFangguo ZhangRong ChengHaibo Tian","2019","http://link.springer.com/article/10.1007/s00500-017-2921-z","Article"
"Mobile cloud based-framework for sports applications","Multidimensional Systems and Signal Processing","","30","4","10.1007/s11045-019-00639-6","Zahid MahmoodNargis BibiMuhammad UsmanUzair KhanNazeer Muhammad","2019","http://link.springer.com/article/10.1007/s11045-019-00639-6","Article"
"AI-based survivable design for hybrid virtual networks for single regional failures in cloud data centers","Cluster Computing","","22","5","10.1007/s10586-017-1540-x","Jian SunYijing ZhangDan LiaoGang SunVictor Chang","2019","http://link.springer.com/article/10.1007/s10586-017-1540-x","Article"
"Energy efficient VM scheduling for big data processing in cloud computing environments","Journal of Ambient Intelligence and Humanized Computing","","","","10.1007/s12652-019-01361-8","SangWook HanSeDong MinHwaMin Lee","2019","http://link.springer.com/article/10.1007/s12652-019-01361-8","Article"
"Verifiable top-k searchable encryption for cloud data","Sādhanā","","45","1","10.1007/s12046-019-1227-5","B Lydia ElizabethA John Prakash","2019","http://link.springer.com/article/10.1007/s12046-019-1227-5","Article"
"Anomaly network traffic detection algorithm based on information entropy measurement under the cloud computing environment","Cluster Computing","","22","4","10.1007/s10586-018-1755-5","Chen Yang","2019","http://link.springer.com/article/10.1007/s10586-018-1755-5","Article"
"Privacy-Preserving Certificateless Cloud Auditing with Multiple Users","Wireless Personal Communications","","106","3","10.1007/s11277-019-06208-1","Ge WuYi MuWilly SusiloFuchun GuoFutai Zhang","2019","http://link.springer.com/article/10.1007/s11277-019-06208-1","Article"
"Pattern mining model based on improved neural network and modified genetic algorithm for cloud mobile networks","Cluster Computing","","22","4","10.1007/s10586-017-1334-1","Peng ZhangQing GuoShuai ZhangHarry Haoxiang Wang","2019","http://link.springer.com/article/10.1007/s10586-017-1334-1","Article"
"Improved security and routing path learning in MANETs using Beer–Quiche game theoritical model in cloud computing","Cluster Computing","","22","1","10.1007/s10586-017-1599-4","D. SathiyaB. Gomathy","2019","http://link.springer.com/article/10.1007/s10586-017-1599-4","Article"
"Non-linear analysis of bursty workloads using dual metrics for better cloud resource management","Journal of Ambient Intelligence and Humanized Computing","","10","12","10.1007/s12652-019-01183-8","Mahesh BalajiCh. Aswani KumarG. Subrahmanya V. R. K. Rao","2019","http://link.springer.com/article/10.1007/s12652-019-01183-8","Article"
"Dual-layer security of image steganography based on IDEA and LSBG algorithm in the cloud environment","Sādhanā","","44","5","10.1007/s12046-019-1106-0","R SHANTHAKUMARIS MALLIGA","2019","http://link.springer.com/article/10.1007/s12046-019-1106-0","Article"
"Certificateless remote data integrity checking using lattices in cloud storage","Neural Computing and Applications","","31","5","10.1007/s00521-018-3546-6","C. SasikalaC. Shoba Bindu","2019","http://link.springer.com/article/10.1007/s00521-018-3546-6","Article"
