Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"IOT-Based Remote Patient Monitoring System Using Microservices Architecture","Soft Computing for Security Applications","","","","10.1007/978-981-16-5301-8_28","B. A. Sujatha KumariK. S. ShreyasM. S. SkandaManoj KumarC. D. Prajwal","2022","http://link.springer.com/chapter/10.1007/978-981-16-5301-8_28","Chapter"
"Building Microservices Using Pulsar","Cloud-Native Microservices with Apache Pulsar","","","","10.1007/978-1-4842-7839-0_5","Rahul SharmaMohammad Atyab","2022","http://link.springer.com/chapter/10.1007/978-1-4842-7839-0_5","Chapter"
"An Evaluation of Frameworks for Microservices Development","Advances in Service-Oriented and Cloud Computing","","","","10.1007/978-3-030-71906-7_8","Isabell SailerRobin LichtenthälerGuido Wirtz","2021","http://link.springer.com/chapter/10.1007/978-3-030-71906-7_8","Chapter"
"An Overview of Microservices","ICDSMLA 2019","","","","10.1007/978-981-15-1420-3_66","Roshni PradhanAmiya Kumar Dash","2020","http://link.springer.com/chapter/10.1007/978-981-15-1420-3_66","Chapter"
"Research and Implementation of Web Front End Development System Based on Microservice","International Conference on Cognitive based Information Processing and Applications (CIPA 2021)","","","","10.1007/978-981-16-5857-0_133","Yuan Yang","2022","http://link.springer.com/chapter/10.1007/978-981-16-5857-0_133","Chapter"
"Microservices Security","Practical Microservices Architectural Patterns","","","","10.1007/978-1-4842-4501-9_18","Binildas Christudas","2019","http://link.springer.com/chapter/10.1007/978-1-4842-4501-9_18","Chapter"
"Patterns Related to Microservice Architecture: a Multivocal Literature Review","Programming and Computer Software","","46","8","10.1134/S0361768820080253","J. A. ValdiviaA. Lora-GonzálezX. LimónK. Cortes-VerdinJ.O. Ocharán-Hernández","2020","http://link.springer.com/article/10.1134/S0361768820080253","Article"
"Translating a Legacy Stack to Microservices Using a Modernization Facade with Performance Optimization for Container Deployments","On the Move to Meaningful Internet Systems: OTM 2019 Workshops","","","","10.1007/978-3-030-40907-4_14","Prabal MahantaSuchin Chouta","2020","http://link.springer.com/chapter/10.1007/978-3-030-40907-4_14","Chapter"
"Kuksa
                
                  
                
                $$^{*}$$
                
                  
                    
                    
                      
                      ∗
                    
                  
                
              : Self-adaptive Microservices in Automotive Systems","Product-Focused Software Process Improvement","","","","10.1007/978-3-030-64148-1_23","Ahmad BanijamaliPasi KuvajaMarkku OivoPooyan Jamshidi","2020","http://link.springer.com/chapter/10.1007/978-3-030-64148-1_23","Chapter"
"A Microservice-Based Industrial Control System Architecture Using Cloud and MEC","Edge Computing – EDGE 2020","","","","10.1007/978-3-030-59824-2_2","Yu KanekoYuhei YokoyamaNobuyuki MonmaYoshiki TerashimaKeiichi TeramotoTakuya KishimotoTakeshi Saito","2020","http://link.springer.com/chapter/10.1007/978-3-030-59824-2_2","Chapter"
"H-STREAM: Composing Microservices for Enacting Stream and Histories Analytics Pipelines","Service-Oriented Computing","","","","10.1007/978-3-030-91431-8_64","Genoveva Vargas-SolarJavier A. Espinosa-Oviedo","2021","http://link.springer.com/chapter/10.1007/978-3-030-91431-8_64","Chapter"
"Modeling Interactions Among Microservices Communicating via FIFO or Bag Buffers","Simulation Tools and Techniques","","","","10.1007/978-3-030-72795-6_41","Fei DaiJinmei YangQi MoHua ZhouLianyong Qi","2021","http://link.springer.com/chapter/10.1007/978-3-030-72795-6_41","Chapter"
"An IoT Architecture of Microservices for Ambient Assisted Living Environments to Promote Aging in Smart Cities","How AI Impacts Urban Living and Public Health","","","","10.1007/978-3-030-32785-9_14","Hubert Kenfack NgankamHélène PigotMaxime ParenteauMaxime LussierAline AboujaoudéCatherine LalibertéMélanie CoutureNathalie BierSylvain Giroux","2019","http://link.springer.com/chapter/10.1007/978-3-030-32785-9_14","Chapter"
"Software Development Activities for Secure Microservices","Computational Science and Its Applications – ICCSA 2019","","","","10.1007/978-3-030-24308-1_46","Peter NkomoMarijke Coetzee","2019","http://link.springer.com/chapter/10.1007/978-3-030-24308-1_46","Chapter"
"Microservices and DevOps for Optimal Benefits from IoT in Manufacturing","Proceedings of International Conference on Recent Trends in Machine Learning, IoT, Smart Cities and Applications","","","","10.1007/978-981-15-7234-0_33","Anurag ChoudhryAnshu Premchand","2021","http://link.springer.com/chapter/10.1007/978-981-15-7234-0_33","Chapter"
"Fine-Grained Access Control for Microservices","Foundations and Practice of Security","","","","10.1007/978-3-030-18419-3_19","Antonio NehmeVitor JesusKhaled MahbubAli Abdallah","2019","http://link.springer.com/chapter/10.1007/978-3-030-18419-3_19","Chapter"
"Microservices, Here and Beyond","Cloud-Based Microservices","","","","10.1007/978-1-4842-6564-2_10","Chandra Rajasekharaiah","2021","http://link.springer.com/chapter/10.1007/978-1-4842-6564-2_10","Chapter"
"Axon CQRS Microservices E-Commerce","Practical Microservices Architectural Patterns","","","","10.1007/978-1-4842-4501-9_17","Binildas Christudas","2019","http://link.springer.com/chapter/10.1007/978-1-4842-4501-9_17","Chapter"
"Achieving Resilience and Event Processing Reliability in Event-Driven Microservices","Practical Event-Driven Microservices Architecture","","","","10.1007/978-1-4842-7468-2_7","Hugo Filipe Oliveira Rocha","2022","http://link.springer.com/chapter/10.1007/978-1-4842-7468-2_7","Chapter"
"Digital Transformation and the Role of Dynamic Tooling in Extracting Microservices from Existing Software Systems","Systems, Software and Services Process Improvement","","","","10.1007/978-3-030-85521-5_20","Neil LapuzPaul ClarkeYalemisew Abgaz","2021","http://link.springer.com/chapter/10.1007/978-3-030-85521-5_20","Chapter"
"Dynamic Updates of Virtual PLCs Deployed as Kubernetes Microservices","Software Architecture","","","","10.1007/978-3-030-86044-8_1","Heiko KoziolekAndreas BurgerP. P. AbdullaJulius RückertShardul SonarPablo Rodriguez","2021","http://link.springer.com/chapter/10.1007/978-3-030-86044-8_1","Chapter"
"Event-Based Customization of Multi-tenant SaaS Using Microservices","Coordination Models and Languages","","","","10.1007/978-3-030-50029-0_11","Espen Tønnessen NordliPhu H. NguyenFranck ChauvelHui Song","2020","http://link.springer.com/chapter/10.1007/978-3-030-50029-0_11","Chapter"
"An Analysis of Throughput and Latency Behaviours Under Microservice Decomposition","Web Engineering","","","","10.1007/978-3-030-50578-3_5","Malith JayasingheJayathma ChathuranganiGayal KuruppuPasindu TennageSrinath Perera","2020","http://link.springer.com/chapter/10.1007/978-3-030-50578-3_5","Chapter"
"IOT Gateway Based on Microservices","2021 International Conference on Applications and Techniques in Cyber Intelligence","","","","10.1007/978-3-030-79197-1_4","Chunling LiBen Niu","2021","http://link.springer.com/chapter/10.1007/978-3-030-79197-1_4","Chapter"
"Automated Microservice Code-Smell Detection","Information Science and Applications","","","","10.1007/978-981-33-6385-4_20","Andrew WalkerDipta DasTomas Cerny","2021","http://link.springer.com/chapter/10.1007/978-981-33-6385-4_20","Chapter"
"SaMW: a probabilistic meta-heuristic algorithm for job scheduling in heterogeneous distributed systems powered by microservices","Cluster Computing","","24","3","10.1007/s10586-020-03217-9","Dimitrios TychalasHelen Karatza","2021","http://link.springer.com/article/10.1007/s10586-020-03217-9","Article"
"A Collaborative Cyber-Physical Microservices Platform – the SITL-IoT Case","Smart and Sustainable Collaborative Networks 4.0","","","","10.1007/978-3-030-85969-5_38","Carlos GonçalvesA. Luís OsórioLuís M. Camarinha-MatosTiago DiasJosé Tavares","2021","http://link.springer.com/chapter/10.1007/978-3-030-85969-5_38","Chapter"
"A Microservices-Based Social Data Analytics Platform Over DC/OS","Advances in Network-Based Information Systems","","","","10.1007/978-3-319-98530-5_58","Ming-Chih HsuChi-Yi Lin","2019","http://link.springer.com/chapter/10.1007/978-3-319-98530-5_58","Chapter"
"Microservice Maturity of Organizations","Research Challenges in Information Science","","","","10.1007/978-3-030-75018-3_34","Jean-Philippe GouigouxDalila TamzalitJoost Noppen","2021","http://link.springer.com/chapter/10.1007/978-3-030-75018-3_34","Chapter"
"Availability and Scalability Optimized Microservice Discovery from Enterprise Systems","On the Move to Meaningful Internet Systems: OTM 2019 Conferences","","","","10.1007/978-3-030-33246-4_31","Adambarage Anuruddha Chathuranga De AlwisAlistair BarrosColin FidgeArtem Polyvyanyy","2019","http://link.springer.com/chapter/10.1007/978-3-030-33246-4_31","Chapter"
"Event-Centric Microservices for E-states","Electronic Government and the Information Systems Perspective","","","","10.1007/978-3-030-58957-8_6","Dimitrios TourgaidisAlexandros Karakasidis","2020","http://link.springer.com/chapter/10.1007/978-3-030-58957-8_6","Chapter"
"Transactions and Microservices","Practical Microservices Architectural Patterns","","","","10.1007/978-1-4842-4501-9_14","Binildas Christudas","2019","http://link.springer.com/chapter/10.1007/978-1-4842-4501-9_14","Chapter"
"Investigation of Containerized-IoT Implementation Based on Microservices","Simulation Tools and Techniques","","","","10.1007/978-3-030-72795-6_9","Jayanshu GundaniyaChung-Horng Lung","2021","http://link.springer.com/chapter/10.1007/978-3-030-72795-6_9","Chapter"
"Meeting the Microservices Concerns and Patterns","Pro Java Microservices with Quarkus and Kubernetes","","","","10.1007/978-1-4842-7170-4_10","Nebrass Lamouchi","2021","http://link.springer.com/chapter/10.1007/978-1-4842-7170-4_10","Chapter"
"Microservice Messaging","Pro Microservices in .NET 6","","","","10.1007/978-1-4842-7833-8_5","Sean WhitesellRob RichardsonMatthew D. Groves","2022","http://link.springer.com/chapter/10.1007/978-1-4842-7833-8_5","Chapter"
"Scheduling Microservice Containers on Large Core Machines Through Placement and Coalescing","Job Scheduling Strategies for Parallel Processing","","","","10.1007/978-3-030-88224-2_5","Vishal RaoVishnu SinghK. S. GouthamBharani Ujjaini KempaiahRuben John MampilliSubramaniam KalamburDinkar Sitaram","2021","http://link.springer.com/chapter/10.1007/978-3-030-88224-2_5","Chapter"
"A Decision Model for Selecting Patterns and Strategies to Decompose Applications into Microservices","Service-Oriented Computing","","","","10.1007/978-3-030-91431-8_62","Muhammad WaseemPeng LiangGastón MárquezMojtaba ShahinArif Ali KhanAakash Ahmad","2021","http://link.springer.com/chapter/10.1007/978-3-030-91431-8_62","Chapter"
"Design Patterns and Microservices for Reengineering of Legacy Web Applications","Smart Computing Techniques and Applications","","","","10.1007/978-981-16-1502-3_38","V. DattatreyaK. V. Chalapati RaoM. Raghava","2021","http://link.springer.com/chapter/10.1007/978-981-16-1502-3_38","Chapter"
"Monolith Migration Complexity Tuning Through the Application of Microservices Patterns","Software Architecture","","","","10.1007/978-3-030-58923-3_3","João Franscisco AlmeidaAntónio Rito Silva","2020","http://link.springer.com/chapter/10.1007/978-3-030-58923-3_3","Chapter"
"Design principles, architectural smells and refactorings for microservices: a multivocal review","SICS Software-Intensive Cyber-Physical Systems","","35","1 - 2","10.1007/s00450-019-00407-8","Davide NeriJacopo SoldaniOlaf ZimmermannAntonio Brogi","2020","http://link.springer.com/article/10.1007/s00450-019-00407-8","Article"
"Transactions Optimized for Microservices","Practical Microservices Architectural Patterns","","","","10.1007/978-1-4842-4501-9_15","Binildas Christudas","2019","http://link.springer.com/chapter/10.1007/978-1-4842-4501-9_15","Chapter"
"Pangaea: Semi-automated Monolith Decomposition into Microservices","Service-Oriented Computing","","","","10.1007/978-3-030-91431-8_60","Simone StaffaGiovanni QuattrocchiAlessandro MargaraGianpaolo Cugola","2021","http://link.springer.com/chapter/10.1007/978-3-030-91431-8_60","Chapter"
"Cost-efficient mobility offloading and task scheduling for microservices IoVT applications in container-based fog cloud network","Cluster Computing","","","","10.1007/s10586-021-03333-0","Abdullah LakhanMuhammad Suleman MemonQurat-ul-ain MastoiMohamed ElhosenyMazin Abed MohammedMumtaz QabulioMohamed Abdel-Basset","2021","http://link.springer.com/article/10.1007/s10586-021-03333-0","Article"
"Microservice Disaster Crash Recovery: A Weak Global Referential Integrity Management","Computational Science – ICCS 2020","","","","10.1007/978-3-030-50417-5_36","Maude ManouvrierCesare PautassoMarta Rukoz","2020","http://link.springer.com/chapter/10.1007/978-3-030-50417-5_36","Chapter"
"Implementing Microservices","Building Microservices Applications on Microsoft Azure","","","","10.1007/978-1-4842-4828-7_2","Harsh ChawlaHemant Kathuria","2019","http://link.springer.com/chapter/10.1007/978-1-4842-4828-7_2","Chapter"
"Applying GranMicro Approach for Migrating Smart Cities Applications to Microservices","Smart Cities/Smart Regions – Technische, wirtschaftliche und gesellschaftliche Innovationen","","","","10.1007/978-3-658-25210-6_41","Ola MustafaJorge Marx GómezHergen PargmannMohämad Hamed","2019","http://link.springer.com/chapter/10.1007/978-3-658-25210-6_41","Chapter"
"Axon Microservices and BASE Transactions","Practical Microservices Architectural Patterns","","","","10.1007/978-1-4842-4501-9_19","Binildas Christudas","2019","http://link.springer.com/chapter/10.1007/978-1-4842-4501-9_19","Chapter"
"A Microservice-Based Health Information System for Student-Run Clinics","Computational Science and Its Applications – ICCSA 2019","","","","10.1007/978-3-030-24308-1_1","Itamir de Morais Barroca FilhoSilvio Costa SampaioGibeon Soares Aquino JuniorRafael Fernandes de QueirozDannylo Johnathan Bernardino EgidioRamon Santos MalaquiasLarissa Gilliane Melo de Moura","2019","http://link.springer.com/chapter/10.1007/978-3-030-24308-1_1","Chapter"
"SmartVM: a SLA-aware microservice deployment framework","World Wide Web","","22","1","10.1007/s11280-018-0562-5","Tianlei ZhengXi ZhengYuqun ZhangYao DengErXi DongRui ZhangXiao Liu","2019","http://link.springer.com/article/10.1007/s11280-018-0562-5","Article"
"Development Support for Intelligent Systems: Test, Evaluation, and Analysis of Microservices","Intelligent Systems and Applications","","","","10.1007/978-3-030-82193-7_58","Charline von PerbandtMatthias TycaArne KoschelIrina Astrova","2022","http://link.springer.com/chapter/10.1007/978-3-030-82193-7_58","Chapter"
"Microservices with Quarkus","Beginning Quarkus Framework","","","","10.1007/978-1-4842-6032-6_3","Tayo Koleoso","2020","http://link.springer.com/chapter/10.1007/978-1-4842-6032-6_3","Chapter"
"Toward a Safe Pedestrian Walkability: A Real-Time Reactive Microservice Oriented Ecosystem","Networking, Intelligent Systems and Security","","","","10.1007/978-981-16-3637-0_31","Ghyzlane CherradiAzedine BoulmakoulLamia KarimMeriem Mandar","2022","http://link.springer.com/chapter/10.1007/978-981-16-3637-0_31","Chapter"
"From Monolith to Microservice","Designing Microservices with Django","","","","10.1007/978-1-4842-5358-8_5","Akos Hochrein","2019","http://link.springer.com/chapter/10.1007/978-1-4842-5358-8_5","Chapter"
"High Availability and Microservices","Practical Microservices Architectural Patterns","","","","10.1007/978-1-4842-4501-9_9","Binildas Christudas","2019","http://link.springer.com/chapter/10.1007/978-1-4842-4501-9_9","Chapter"
"Performance Diagnosis in Cloud Microservices Using Deep Learning","Service-Oriented Computing  – ICSOC 2020 Workshops","","","","10.1007/978-3-030-76352-7_13","Li WuJasmin BogatinovskiSasho NedelkoskiJohan TordssonOdej Kao","2021","http://link.springer.com/chapter/10.1007/978-3-030-76352-7_13","Chapter"
"Microservices priority estimation for IoT platform based on analytic hierarchy process and fuzzy comprehensive method","World Wide Web","","","","10.1007/s11280-021-00937-9","Jianyu XiaoWei SuShancang LiHuanhua Liu","2021","http://link.springer.com/article/10.1007/s11280-021-00937-9","Article"
"Securing Microservices on Cloud","Cloud-Based Microservices","","","","10.1007/978-1-4842-6564-2_9","Chandra Rajasekharaiah","2021","http://link.springer.com/chapter/10.1007/978-1-4842-6564-2_9","Chapter"
"Streaming Microservices","Encyclopedia of Big Data Technologies","","","","10.1007/978-3-319-77525-8_198","Ted DunningEllen Friedman","2019","http://link.springer.com/referenceworkentry/10.1007/978-3-319-77525-8_198","ReferenceWorkEntry"
"Topology-Aware Continuous Experimentation in Microservice-Based Applications","Service-Oriented Computing","","","","10.1007/978-3-030-65310-1_2","Gerald SchermannFábio OliveiraErik WitternPhilipp Leitner","2020","http://link.springer.com/chapter/10.1007/978-3-030-65310-1_2","Chapter"
"Scheduling method with adaptive learning for microservice workflows with hybrid resource provisioning","International Journal of Machine Learning and Cybernetics","","12","10","10.1007/s13042-021-01396-4","Haihua GuXiaoping LiMuyao LiuShuang Wang","2021","http://link.springer.com/article/10.1007/s13042-021-01396-4","Article"
"Towards a Safe Pedestrian Walkability Under Intuitionistic Fuzzy Environment: A Real-Time Reactive Microservice-Oriented Ecosystem","Intelligent and Fuzzy Techniques for Emerging Conditions and Digital Transformation","","","","10.1007/978-3-030-85577-2_5","Ghyzlane CherradiAzedine BoulmakoulLamia KarimMeriem MandarAhmed Lbath","2022","http://link.springer.com/chapter/10.1007/978-3-030-85577-2_5","Chapter"
"Searching for Microservices","Pro Microservices in .NET 6","","","","10.1007/978-1-4842-7833-8_3","Sean WhitesellRob RichardsonMatthew D. Groves","2022","http://link.springer.com/chapter/10.1007/978-1-4842-7833-8_3","Chapter"
"Migration of Monolithic Applications Towards Microservices Under the Vision of the Information Hiding Principle: A Systematic Mapping Study","Advances in Emerging Trends and Technologies","","","","10.1007/978-3-030-32022-5_9","Victor VelepuchaPamela FloresJenny Torres","2020","http://link.springer.com/chapter/10.1007/978-3-030-32022-5_9","Chapter"
"Exploring the Microservice Development Process in Small and Medium-Sized Organizations","Product-Focused Software Process Improvement","","","","10.1007/978-3-030-64148-1_28","Jonas SorgallaSabine SachwehAlbert Zündorf","2020","http://link.springer.com/chapter/10.1007/978-3-030-64148-1_28","Chapter"
"End-to-End QoS Aggregation and Container Allocation for Complex Microservice Flows","Collaborative Computing: Networking, Applications and Worksharing","","","","10.1007/978-3-030-67540-0_9","Min ZhouYingbo WuJie Wu","2021","http://link.springer.com/chapter/10.1007/978-3-030-67540-0_9","Chapter"
"Midiag: A Sequential Trace-Based Fault Diagnosis Framework for Microservices","Services Computing – SCC 2020","","","","10.1007/978-3-030-59592-0_9","Lun MengYao SunShudong Zhang","2020","http://link.springer.com/chapter/10.1007/978-3-030-59592-0_9","Chapter"
"A Microservices-Based Smart IoT Gateway System","Smart Intelligent Computing and Applications","","","","10.1007/978-981-13-1927-3_65","Pradyumna SridharaNarsimh KamathSreeharsha Srinivas","2019","http://link.springer.com/chapter/10.1007/978-981-13-1927-3_65","Chapter"
"Database Design for Microservices","Building Microservices Applications on Microsoft Azure","","","","10.1007/978-1-4842-4828-7_8","Harsh ChawlaHemant Kathuria","2019","http://link.springer.com/chapter/10.1007/978-1-4842-4828-7_8","Chapter"
"Testing Microservices","Pro Microservices in .NET 6","","","","10.1007/978-1-4842-7833-8_7","Sean WhitesellRob RichardsonMatthew D. Groves","2022","http://link.springer.com/chapter/10.1007/978-1-4842-7833-8_7","Chapter"
"Building Microservices Applications on Azure Stack","Building Microservices Applications on Microsoft Azure","","","","10.1007/978-1-4842-4828-7_9","Harsh ChawlaHemant Kathuria","2019","http://link.springer.com/chapter/10.1007/978-1-4842-4828-7_9","Chapter"
"Agile Supply Chain Management Enabled by the Internet of Things and Microservices","Proceedings of International Conference on Artificial Intelligence, Smart Grid and Smart City Applications","","","","10.1007/978-3-030-24051-6_43","G. SelvakumarL. S. Jayashree","2020","http://link.springer.com/chapter/10.1007/978-3-030-24051-6_43","Chapter"
"Wise Toolkit: Enabling Microservice-Based System Performance Experiments","Cloud Computing – CLOUD 2020","","","","10.1007/978-3-030-59635-4_11","Rodrigo Alves LimaJoshua KimballJoão E. FerreiraCalton Pu","2020","http://link.springer.com/chapter/10.1007/978-3-030-59635-4_11","Chapter"
"Microservices Management on Cloud/Edge Environments","Service-Oriented Computing – ICSOC 2019 Workshops","","","","10.1007/978-3-030-45989-5_8","André CarruscaMaria Cecília GomesJoão Leitão","2020","http://link.springer.com/chapter/10.1007/978-3-030-45989-5_8","Chapter"
"Anatomy of a Microservice","Designing Microservices with Django","","","","10.1007/978-1-4842-5358-8_3","Akos Hochrein","2019","http://link.springer.com/chapter/10.1007/978-1-4842-5358-8_3","Chapter"
"Superlinear Speedup of Parallel Population-Based Metaheuristics: A Microservices and Container Virtualization Approach","Intelligent Data Engineering and Automated Learning – IDEAL 2019","","","","10.1007/978-3-030-33607-3_42","Hatem KhalloofPhil OstheimerWilfried JakobShadi ShahoudClemens DuepmeierVeit Hagenmeyer","2019","http://link.springer.com/chapter/10.1007/978-3-030-33607-3_42","Chapter"
"Analytic Study of Containerizing Stateful Stream Processing as Microservice to Support Digital Twins in Fog Computing","Programming and Computer Software","","46","8","10.1134/S0361768820080083","Ameer B. A. AlaasamG. RadchenkoA. TchernykhJ. L. González Compeán","2020","http://link.springer.com/article/10.1134/S0361768820080083","Article"
"Co-simulation Based Finite State Machine for Telematic and Data Compression Microservices in IoT","Wireless Personal Communications","","105","3","10.1007/s11277-019-06136-0","Ankush RaiR. Jagadeesh Kannan","2019","http://link.springer.com/article/10.1007/s11277-019-06136-0","Article"
"A Multi-cloud Parallel Selection Approach for Unlinked Microservice Mapped to Budget’s Quota: The 
            
              
            
            $$PUM^2Q$$
            
              
                P
                U
                
                  M
                  2
                
                Q","Cloud Computing and Services Science","","","","10.1007/978-3-030-72369-9_5","Juliana CarvalhoFernando TrintaDario Vieira","2021","http://link.springer.com/chapter/10.1007/978-3-030-72369-9_5","Chapter"
"Enabling rank-based distribution of microservices among containers for green cloud computing environment","Peer-to-Peer Networking and Applications","","15","1","10.1007/s12083-021-01218-y","Abdul SaboorAhmad Kamil MahmoodAbdullah Hisam OmarMohd Fadzil HassanSyed Nasir Mehmood ShahAli Ahmadian","2022","http://link.springer.com/article/10.1007/s12083-021-01218-y","Article"
"A Reconfigurable Microservice-Based Migration Technique for IoT Systems","Service-Oriented Computing – ICSOC 2019 Workshops","","","","10.1007/978-3-030-45989-5_12","Chang-ai SunJing WangJing GuoZhen WangLi Duan","2020","http://link.springer.com/chapter/10.1007/978-3-030-45989-5_12","Chapter"
"Microservices Backlog - A Model of Granularity Specification and Microservice Identification","Services Computing – SCC 2020","","","","10.1007/978-3-030-59592-0_6","Fredy H. Vera-RiveraEduard G. Puerto-CuadrosHernán AstudilloCarlos Mauricio Gaona-Cuevas","2020","http://link.springer.com/chapter/10.1007/978-3-030-59592-0_6","Chapter"
"DIMA: Distributed cooperative microservice caching for internet of things in edge computing by deep reinforcement learning","World Wide Web","","","","10.1007/s11280-021-00939-7","Hao TianXiaolong XuTingyu LinYong ChengCheng QianLei RenMuhammad Bilal","2021","http://link.springer.com/article/10.1007/s11280-021-00939-7","Article"
"Infrastructure as Code and Microservices for Intent-Based Cloud Networking","Future Intent-Based Networking","","","","10.1007/978-3-030-92435-5_4","Marian KyrykNazar PleskankaMariana PleskankaVladyslav Kyryk","2022","http://link.springer.com/chapter/10.1007/978-3-030-92435-5_4","Chapter"
"Multi-objective microservice deployment optimization via a knowledge-driven evolutionary algorithm","Complex & Intelligent Systems","","7","3","10.1007/s40747-020-00180-1","Wubin MaRui WangYuanlin GuQinggang MengHongbin HuangSu DengYahui Wu","2021","http://link.springer.com/article/10.1007/s40747-020-00180-1","Article"
"Learning a Generalized Matrix from Multi-graphs Topologies Towards Microservices Recommendations","Intelligent Systems and Applications","","","","10.1007/978-3-030-55187-2_50","Ilias TsoumasChrysostomos SymvoulidisDimosthenis Kyriazis","2021","http://link.springer.com/chapter/10.1007/978-3-030-55187-2_50","Chapter"
"Re-deploying Microservices in Edge and Cloud Environment for the Optimization of User-Perceived Service Quality","Service-Oriented Computing","","","","10.1007/978-3-030-33702-5_42","Xiang HeZhiying TuXiaofei XuZhongjie Wang","2019","http://link.springer.com/chapter/10.1007/978-3-030-33702-5_42","Chapter"
"Serverless Microservices","Practical Azure Functions","","","","10.1007/978-1-4842-5067-9_7","Agus KurniawanWely Lau","2019","http://link.springer.com/chapter/10.1007/978-1-4842-5067-9_7","Chapter"
"Optimal Evolution Planning and Execution for Multi-version Coexisting Microservice Systems","Service-Oriented Computing","","","","10.1007/978-3-030-65310-1_1","Xiang HeZhiying TuLei LiuXiaofei XuZhongjie Wang","2020","http://link.springer.com/chapter/10.1007/978-3-030-65310-1_1","Chapter"
"Mitigating Internal, Stealthy DoS Attacks in Microservice Networks","Stabilization, Safety, and Security of Distributed Systems","","","","10.1007/978-3-030-91081-5_37","Amr OsmanJeannine BornThorsten Strufe","2021","http://link.springer.com/chapter/10.1007/978-3-030-91081-5_37","Chapter"
"Microservice-Oriented Edge Server Deployment in Cloud-Edge System","Security, Privacy, and Anonymity in Computation, Communication, and Storage","","","","10.1007/978-3-030-68884-4_4","Yang DaiSongyun WangXilong WangXin Li","2021","http://link.springer.com/chapter/10.1007/978-3-030-68884-4_4","Chapter"
"Microservices zur modularen Gestaltung von Cloud-Plattformen","Smart Glasses","","","","10.1007/978-3-662-62153-0_7","Sebastian HuckeHolger StraedeThomas Neumann","2020","http://link.springer.com/chapter/10.1007/978-3-662-62153-0_7","Chapter"
