Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Applications of Virtual Reality in a Cloud-Based Learning Environment: A Review","Research in Intelligent and Computing in Engineering","","","","10.1007/978-981-15-7527-3_74","Nikhil S. KaundanyaManju Khari","2021","http://link.springer.com/chapter/10.1007/978-981-15-7527-3_74","Chapter"
"Intelligent Machine Learning Approach for CIDS—Cloud Intrusion Detection System","Computer Networks, Big Data and IoT","","","","10.1007/978-981-16-0965-7_67","T. SowmyaG. Muneeswari","2021","http://link.springer.com/chapter/10.1007/978-981-16-0965-7_67","Chapter"
"EgyHealth System: A Mobile Healthcare System Application with Android and Cloud Computing","Advanced Machine Learning Technologies and Applications","","","","10.1007/978-3-030-69717-4_74","Abdelmageid A. AliNahla F. OmranAmal A. Alsayied","2021","http://link.springer.com/chapter/10.1007/978-3-030-69717-4_74","Chapter"
"Offloading with QOS in the Mobile Cloud Computing Environment","International Conference on Mobile Computing and Sustainable Informatics","","","","10.1007/978-3-030-49795-8_78","C. ArunK. Prabu","2021","http://link.springer.com/chapter/10.1007/978-3-030-49795-8_78","Chapter"
"Performance of the Reverse Load Balancer Method in Cluster and Cloud Infrastructures","Mathematical Modeling and Simulation of Systems (MODS'2020)","","","","10.1007/978-3-030-58124-4_18","Oleksandr KhoshabaVitalii LytvynovViktor GrechaninovKostiantyn Zavertailo","2021","http://link.springer.com/chapter/10.1007/978-3-030-58124-4_18","Chapter"
"A Novel Framework for Video Retrieval Algorithm Evaluations and Methods for Effective Context-Aware Video Content Retrial Method on Cloud","Proceedings of International Conference on Advances in Computer Engineering and Communication Systems","","","","10.1007/978-981-15-9293-5_21","T. Naga RajaV. V. Venkata RamanaA. Damodaram","2021","http://link.springer.com/chapter/10.1007/978-981-15-9293-5_21","Chapter"
"Construction of Agricultural Plant Protection Drones Platform Based on Cloud Computing","Advances in Natural Computation, Fuzzy Systems and Knowledge Discovery","","","","10.1007/978-3-030-70665-4_35","Jianqiao LiuGang SunZhongxin WangJia Zhao","2021","http://link.springer.com/chapter/10.1007/978-3-030-70665-4_35","Chapter"
"CSII-TSBCC: Comparative Study of Identifying Issues of Task Scheduling of Big data in Cloud Computing","Intelligent System Design","","","","10.1007/978-981-15-5400-1_3","Chetana TukkojiK. SeetharamT. Srinivas RaoG. Sandhya","2021","http://link.springer.com/chapter/10.1007/978-981-15-5400-1_3","Chapter"
"Securing Healthcare Data with Healthcare Cloud and Blockchain","Emerging Technologies in Data Mining and Information Security","","","","10.1007/978-981-15-9927-9_43","Rohit RanjanShashi Shekhar","2021","http://link.springer.com/chapter/10.1007/978-981-15-9927-9_43","Chapter"
"A New Load Balance Scheme for Heterogeneous Entities in Cloud Network Convergence","Mobile Multimedia Communications","","","","10.1007/978-3-030-89814-4_2","Jiaji LiuZhiwei ZhangWangzhe XuXinghui ZhuXuewen Dong","2021","http://link.springer.com/chapter/10.1007/978-3-030-89814-4_2","Chapter"
"Performance Comparison of VM Allocation and Selection Policies in an Integrated Fog-Cloud Environment","Ubiquitous Communications and Network Computing","","","","10.1007/978-3-030-79276-3_13","M. R. ShinuM. Supriya","2021","http://link.springer.com/chapter/10.1007/978-3-030-79276-3_13","Chapter"
"A Load-Balancing User Management Approach to Prevent DDoS Attack at Cloud Network","Rising Threats in Expert Applications and Solutions","","","","10.1007/978-981-15-6014-9_35","Sandeep KapurDinesh Kumar","2021","http://link.springer.com/chapter/10.1007/978-981-15-6014-9_35","Chapter"
"Resource Allocation in the Integration of IoT, Fog, and Cloud Computing: State-of-the-Art and Open Challenges","Proceedings of International Conference on Smart Computing and Cyber Security","","","","10.1007/978-981-15-7990-5_24","Baseem Al-athwariHossain Md Azam","2021","http://link.springer.com/chapter/10.1007/978-981-15-7990-5_24","Chapter"
"High-Performance Cloud Computing for Exhaustive Protein–Protein Docking","Advances in Parallel & Distributed Processing, and Applications","","","","10.1007/978-3-030-69984-0_53","Masahito OhueKento AoyamaYutaka Akiyama","2021","http://link.springer.com/chapter/10.1007/978-3-030-69984-0_53","Chapter"
"Proficient Data Retrieval Technique in Cloud Using TF-IDF Model","Advances in Power Systems and Energy Management","","","","10.1007/978-981-15-7504-4_54","S. Keerthi VasanS. JancyMercy Paul SelvanViji Amutha Mary","2021","http://link.springer.com/chapter/10.1007/978-981-15-7504-4_54","Chapter"
"Robust 3D Object Detection from LiDAR Point Cloud Data with Spatial Information Aggregation","15th International Conference on Soft Computing Models in Industrial and Environmental Applications (SOCO 2020)","","","","10.1007/978-3-030-57802-2_78","Nerea AranjueloGuus EngelsLuis UnzuetaIgnacio Arganda-CarrerasMarcos NietoOihana Otaegui","2021","http://link.springer.com/chapter/10.1007/978-3-030-57802-2_78","Chapter"
"Optimization of Network Transmission of Multimedia Data Stream in a Cloud System","Advances in Intelligent Systems, Computer Science and Digital Economics II","","","","10.1007/978-3-030-80478-7_6","Vera V. IzvozchikovaMarina A. TokarevaVladimir M. Shardakov","2021","http://link.springer.com/chapter/10.1007/978-3-030-80478-7_6","Chapter"
"Priority-Based Optimized Scheduling (PBOS) Algorithm for Big Data Applications in Cloud Computing Environments","Proceedings of First International Conference on Mathematical Modeling and Computational Science","","","","10.1007/978-981-33-4389-4_21","P. TamilarasiD. Akila","2021","http://link.springer.com/chapter/10.1007/978-981-33-4389-4_21","Chapter"
"Internet of Things Information Construction Combined with Big Data in Cloud Computing Environment","The 2020 International Conference on Machine Learning and Big Data Analytics for IoT Security and Privacy","","","","10.1007/978-3-030-62743-0_68","Jiani Hong","2021","http://link.springer.com/chapter/10.1007/978-3-030-62743-0_68","Chapter"
"Analysis of Docker Performance in Cloud Environment","Advances in Information Communication Technology and Computing","","","","10.1007/978-981-15-5421-6_2","Deepika SaxenaNavneet Sharma","2021","http://link.springer.com/chapter/10.1007/978-981-15-5421-6_2","Chapter"
"Optimization of Task Allocations in Cloud to Fog Environment with Application to Intelligent Transportation Systems","Advanced Information Networking and Applications","","","","10.1007/978-3-030-75100-5_1","Fatos XhafaAlhassan AlyAngel A. Juan","2021","http://link.springer.com/chapter/10.1007/978-3-030-75100-5_1","Chapter"
"A Review on Mobile Cloud Computing","Intelligent and Cloud Computing","","","","10.1007/978-981-15-6202-0_21","Napur BharatiSucheta DasMahendra Kumar Gourisaria","2021","http://link.springer.com/chapter/10.1007/978-981-15-6202-0_21","Chapter"
"Performance Enhancement and Reduce Energy Consumption with Load Balancing Strategy in Green Cloud Computing","Progress in Advanced Computing and Intelligent Engineering","","","","10.1007/978-981-33-4299-6_48","Hitesh A. BhedaChirag S. ThakerDarshan B. Choksi","2021","http://link.springer.com/chapter/10.1007/978-981-33-4299-6_48","Chapter"
"Smart Watering System Based on Framework of Low-Bandwidth Distributed Applications (LBDA) in Cloud Computing","Advances in Intelligent Networking and Collaborative Systems","","","","10.1007/978-3-030-57796-4_43","Nurdiansyah SirimorokMansur AsKaori YoshidaMario Köppen","2021","http://link.springer.com/chapter/10.1007/978-3-030-57796-4_43","Chapter"
"Data Confidentiality and Integrity in Cloud Storage Environment","Communication and Intelligent Systems","","","","10.1007/978-981-16-1089-9_77","Essohanam DjekiCarlyna BondiombouyJules Degila","2021","http://link.springer.com/chapter/10.1007/978-981-16-1089-9_77","Chapter"
"Development and Simulation of a Novel Approach for Dynamic Workload Allocation Between Fog and Cloud Servers","Advances in Machine Learning and Computational Intelligence","","","","10.1007/978-981-15-5243-4_55","Animesh Kumar TiwariAnurag DuttaAshutosh TewariRajasekar Mohan","2021","http://link.springer.com/chapter/10.1007/978-981-15-5243-4_55","Chapter"
"A Multi-cloud Parallel Selection Approach for Unlinked Microservice Mapped to Budget’s Quota: The 
            
              
            
            $$PUM^2Q$$
            
              
                P
                U
                
                  M
                  2
                
                Q","Cloud Computing and Services Science","","","","10.1007/978-3-030-72369-9_5","Juliana CarvalhoFernando TrintaDario Vieira","2021","http://link.springer.com/chapter/10.1007/978-3-030-72369-9_5","Chapter"
"Design of Online Teaching Platform for Accounting Informatization Course Based on Cloud Computing","e-Learning, e-Education, and Online Training","","","","10.1007/978-3-030-84383-0_54","Qi-feng Wu","2021","http://link.springer.com/chapter/10.1007/978-3-030-84383-0_54","Chapter"
"On Security and Data Integrity Framework for Cloud Computing Using Tamper-Proofing","ICCCE 2020","","","","10.1007/978-981-15-7961-5_129","Mohd Dilshad AnsariVinit Kumar GunjanEkbal Rashid","2021","http://link.springer.com/chapter/10.1007/978-981-15-7961-5_129","Chapter"
"Support Vector Machine Intrusion Detection Scheme Based on Cloud-Fog Collaboration","Security and Privacy in New Computing Environments","","","","10.1007/978-3-030-66922-5_22","Ruizhong DuYun LiXiaoyan LiangJunfeng Tian","2021","http://link.springer.com/chapter/10.1007/978-3-030-66922-5_22","Chapter"
"Ecological Teaching Mode of College English Based on Cloud Computing Platform","Application of Big Data, Blockchain, and Internet of Things for Education Informatization","","","","10.1007/978-3-030-87903-7_31","Rui Zhang","2021","http://link.springer.com/chapter/10.1007/978-3-030-87903-7_31","Chapter"
"Load Balancing of Tasks in Cloud Computing Using Fault-Tolerant Honey Bee Foraging Approach","Intelligent and Cloud Computing","","","","10.1007/978-981-15-6202-0_6","Bivasa Ranjan ParidaAmiya Kumar RathShrabanee Swagatika","2021","http://link.springer.com/chapter/10.1007/978-981-15-6202-0_6","Chapter"
"Driving the Application of Bioinformatics Under the Development of Cloud Technology","The 2020 International Conference on Machine Learning and Big Data Analytics for IoT Security and Privacy","","","","10.1007/978-3-030-62746-1_121","Cui Yingying","2021","http://link.springer.com/chapter/10.1007/978-3-030-62746-1_121","Chapter"
"Cloud-Enabled Bi-manual Collaborative Robot with Enhanced Versatility for Customized Production","Advances in Service and Industrial Robotics","","","","10.1007/978-3-030-75259-0_26","Aleksandar RodićJovan ŠumaracIlija StevanovićMiloš Jovanović","2021","http://link.springer.com/chapter/10.1007/978-3-030-75259-0_26","Chapter"
"A Nature-Inspired Solution to Managing Activities in the Cloud with Equal Time by Using Machine Learning Approach","Proceedings of International Conference on Computational Intelligence and Data Engineering","","","","10.1007/978-981-15-8767-2_20","S. Naga LakshmiMadhuri PaulS. Nagaprasad","2021","http://link.springer.com/chapter/10.1007/978-981-15-8767-2_20","Chapter"
"Cloud-Based Task Distribution System Infrastructure for Group of Mobile Robots","Proceedings of 15th International Conference on Electromechanics and Robotics 'Zavalishin's Readings'","","","","10.1007/978-981-15-5580-0_33","Airat Migranov","2021","http://link.springer.com/chapter/10.1007/978-981-15-5580-0_33","Chapter"
"Light-Weight Key Establishment Mechanism for Secure Communication Between IoT Devices and Cloud","Intelligent System Design","","","","10.1007/978-981-15-5400-1_55","Syam Prasad GudapatiVidya Gaikwad","2021","http://link.springer.com/chapter/10.1007/978-981-15-5400-1_55","Chapter"
"Mobile Application with Cloud-Based Computer Vision Capability for University Students’ Library Services","Innovation and Research","","","","10.1007/978-3-030-60467-7_1","Joe Llerena-IzquierdoFernando Procel-JupiterAlison Cunalema-Arana","2021","http://link.springer.com/chapter/10.1007/978-3-030-60467-7_1","Chapter"
"Solving Dynamic Bag-of-Tasks Scheduling Problem in Heterogeneous Multi-cloud Environment Using Hybrid Bi-Level Optimization Model","Hybrid Intelligent Systems","","","","10.1007/978-3-030-73050-5_17","Mouna KarajaMeriem EnnigrouLamjed Ben Said","2021","http://link.springer.com/chapter/10.1007/978-3-030-73050-5_17","Chapter"
"QoS in the Mobile Cloud Computing Environment","International Conference on Mobile Computing and Sustainable Informatics","","","","10.1007/978-3-030-49795-8_15","C. ArunK. Prabu","2021","http://link.springer.com/chapter/10.1007/978-3-030-49795-8_15","Chapter"
"Towards Improvements on Multi-tenant RDBMS Migration in the Cloud Environment","Advanced Machine Learning Technologies and Applications","","","","10.1007/978-3-030-69717-4_56","Ahmed E. Abdel RaoufAlshaimaa Abo-alianNagwa L. Badr","2021","http://link.springer.com/chapter/10.1007/978-3-030-69717-4_56","Chapter"
"Research on Real-Time Monitoring Method of Communication Network Blocking Based on Cloud Computing","Advanced Hybrid Information Processing","","","","10.1007/978-3-030-67871-5_9","Wei-yan LiKui GaoYu LiPei-ying Wang","2021","http://link.springer.com/chapter/10.1007/978-3-030-67871-5_9","Chapter"
"Multi Objective Decision Making for Virtual Machine Placement in Cloud Computing","Network Games, Control and Optimization","","","","10.1007/978-3-030-87473-5_14","Wissal AttaouiEssaid SabirHalima ElbiazeMohamed Sadik","2021","http://link.springer.com/chapter/10.1007/978-3-030-87473-5_14","Chapter"
"Design and Implementation of Cloud Computing Platform Monitoring System Based on Nagios","2020 International Conference on Data Processing Techniques and Applications for Cyber-Physical Systems","","","","10.1007/978-981-16-1726-3_191","Jia LiuChengzhang QuTianhong Zhou","2021","http://link.springer.com/chapter/10.1007/978-981-16-1726-3_191","Chapter"
"Analysis of Security Audit Solutions Based on Association Rule Technology for Architecting in a Cloud Environment","Cyber Security Intelligence and Analytics","","","","10.1007/978-3-030-69999-4_138","Lingna ChenSen Liu","2021","http://link.springer.com/chapter/10.1007/978-3-030-69999-4_138","Chapter"
"Smart Grid Data Anomaly Detection Method Based on Cloud Computing Platform","Artificial Intelligence and Security","","","","10.1007/978-3-030-78609-0_29","Jiahua LiuShang WuWanwan CaoYang GuoShuai Gong","2021","http://link.springer.com/chapter/10.1007/978-3-030-78609-0_29","Chapter"
"Application of Container Image Repository Technology in Automatic Operation and Maintenance of the Dispatching and Control Cloud","Big Data Analytics for Cyber-Physical System in Smart City","","","","10.1007/978-981-33-4572-0_268","Lei TaoYunhao HuangDong LiuXinxin MaShuzhou WuCan Cui","2021","http://link.springer.com/chapter/10.1007/978-981-33-4572-0_268","Chapter"
"Legal Issues of SaaS Model in Cloud Computing","2021 International Conference on Applications and Techniques in Cyber Intelligence","","","","10.1007/978-3-030-79197-1_73","Yong Zhang","2021","http://link.springer.com/chapter/10.1007/978-3-030-79197-1_73","Chapter"
"An Approximate Bribe Queueing Model for Bid Advising in Cloud Spot Markets","Quantitative Evaluation of Systems","","","","10.1007/978-3-030-85172-9_10","Bogdan GhițAsser Tantawi","2021","http://link.springer.com/chapter/10.1007/978-3-030-85172-9_10","Chapter"
"Trusted Cooperative E-Learning Service Deployment Model in Multi-Cloud Environment","Inventive Communication and Computational Technologies","","","","10.1007/978-981-15-7345-3_45","S. UdhayakumarD. Uma NandhiniS. Chandrasekaran","2021","http://link.springer.com/chapter/10.1007/978-981-15-7345-3_45","Chapter"
"A Survey on Data Security Challenges and Their Solutions in Cloud Computing","Proceeding of Fifth International Conference on Microelectronics, Computing and Communication Systems","","","","10.1007/978-981-16-0275-7_25","Ruchi BilloreManish Pandey","2021","http://link.springer.com/chapter/10.1007/978-981-16-0275-7_25","Chapter"
"Unusual Behavior Analysis of Virtual Machine in Cloud Environment","Artificial Intelligence Techniques for Advanced Computing Applications","","","","10.1007/978-981-15-5329-5_23","S. NivethaM. SaravananV. Lavanya","2021","http://link.springer.com/chapter/10.1007/978-981-15-5329-5_23","Chapter"
"Cloud Computing Load Balancing Using Amazon Web Service Technology","Progress in Advanced Computing and Intelligent Engineering","","","","10.1007/978-981-33-4299-6_54","Nagarjuna HotaBinod Kumar Pattanayak","2021","http://link.springer.com/chapter/10.1007/978-981-33-4299-6_54","Chapter"
"Optimization-based Resource Allocation for Cloud Computing Environment","Proceedings of International Conference on Recent Trends in Machine Learning, IoT, Smart Cities and Applications","","","","10.1007/978-981-15-7234-0_29","M. ChidambaramR. Shanmugam","2021","http://link.springer.com/chapter/10.1007/978-981-15-7234-0_29","Chapter"
"A Study of Oral English Teaching Mode Based on Electronic Files in a Cloud Environment","Big Data Analytics for Cyber-Physical System in Smart City","","","","10.1007/978-981-33-4572-0_227","Dandan Wang","2021","http://link.springer.com/chapter/10.1007/978-981-33-4572-0_227","Chapter"
"Performance Analysis of Activation Functions on Convolutional Neural Networks Using Cloud GPU","Advances in Communications, Signal Processing, and VLSI","","","","10.1007/978-981-33-4058-9_4","Vamshi Krishna KayalaPrakash Kodali","2021","http://link.springer.com/chapter/10.1007/978-981-33-4058-9_4","Chapter"
"A Collaborative Intrusion Detection System Using Deep Blockchain Framework for Securing Cloud Networks","Intelligent Systems and Applications","","","","10.1007/978-3-030-55180-3_41","Osama AlkadiNour MoustafaBenjamin Turnbull","2021","http://link.springer.com/chapter/10.1007/978-3-030-55180-3_41","Chapter"
"Sequential Pattern Mining for the U.S. Presidential Elections Using Google Cloud Platform (GCP)","Intelligent System Design","","","","10.1007/978-981-15-5400-1_41","M. Varaprasad RaoB. Kavitha RaniK. SrinivasG. Madhukar","2021","http://link.springer.com/chapter/10.1007/978-981-15-5400-1_41","Chapter"
"Prediction of Exchange Rate in a Cloud Computing Environment Using Machine Learning Tools","Intelligent and Cloud Computing","","","","10.1007/978-981-15-6202-0_15","Trilok Nath PandeyTanu PriyaSanjay Kumar Jena","2021","http://link.springer.com/chapter/10.1007/978-981-15-6202-0_15","Chapter"
"STVM: Scattered Time Aware Energy Efficient Virtual Machine Migration in Cloud Computing","Data Science and Computational Intelligence","","","","10.1007/978-3-030-91244-4_12","G. Santhosh KumarC. A. Latha","2021","http://link.springer.com/chapter/10.1007/978-3-030-91244-4_12","Chapter"
"Development of Network System for Connection PLC to Cloud Platforms Using IIoT","Advances in Digital Science","","","","10.1007/978-3-030-71782-7_38","Chuquimarca Jiménez LuisAsencio Gonzabay AlbaTorres Guin WashingtonBustos Gaibor SamuelSánchez Aquino José","2021","http://link.springer.com/chapter/10.1007/978-3-030-71782-7_38","Chapter"
"Leveraging Cloud Infrastructures for Teaching Advanced Computer Engineering Classes","Bridges and Mediation in Higher Distance Education","","","","10.1007/978-3-030-67435-9_20","Antonio CisterninoPietro DucangeNicola TonellottoCarlo Vallati","2021","http://link.springer.com/chapter/10.1007/978-3-030-67435-9_20","Chapter"
"Energy Minimization in a Cloud Computing Environment","Intelligent Systems","","","","10.1007/978-981-16-2248-9_38","Sanna Mehraj KakParul AgarwalM. Afshar Alam","2021","http://link.springer.com/chapter/10.1007/978-981-16-2248-9_38","Chapter"
"Benchmarking NewSQL Cloud-Native or Cloud-Hosted Databases","Software Engineering Application in Informatics","","","","10.1007/978-3-030-90318-3_26","Ionela CherejaSarah Myriam Lydia HahnOliviu Matei","2021","http://link.springer.com/chapter/10.1007/978-3-030-90318-3_26","Chapter"
"Fault Tolerance in Cloud Computing- An Algorithmic Approach","Innovations in Bio-Inspired Computing and Applications","","","","10.1007/978-3-030-49339-4_31","Md. Robiul Alam RobelSubrato BharatiPrajoy PodderMd. Raihan-Al-MasudSanjoy Mandal","2021","http://link.springer.com/chapter/10.1007/978-3-030-49339-4_31","Chapter"
"KeypointNet: Ranking Point Cloud for Convolution Neural Network","Image and Graphics","","","","10.1007/978-3-030-87361-5_10","Zuodong GaoYanyun QuCuihua Li","2021","http://link.springer.com/chapter/10.1007/978-3-030-87361-5_10","Chapter"
"Efficient Data Security Using Hybrid Cryptography on Cloud Computing","Inventive Communication and Computational Technologies","","","","10.1007/978-981-15-7345-3_46","P. ChinnasamyS. PadmavathiR. SwathyS. Rakesh","2021","http://link.springer.com/chapter/10.1007/978-981-15-7345-3_46","Chapter"
"Dynamic Vehicle Distribution Path Optimization Based on Collaboration of Cloud, Edge and End Devices","Computer Supported Cooperative Work and Social Computing","","","","10.1007/978-981-16-2540-4_5","Tiancai LiYiping WenZheng TanHong ChenBuqing Cao","2021","http://link.springer.com/chapter/10.1007/978-981-16-2540-4_5","Chapter"
"Evaluation of Compatibility of Cloud-based Applications, Credibility, and Trust Perceptions on the Adoption of Cloud Technology: A Review","Advanced Machine Learning Technologies and Applications","","","","10.1007/978-3-030-69717-4_83","Adel SareaGhilan Al-Madhagy Taufiq-Hail","2021","http://link.springer.com/chapter/10.1007/978-3-030-69717-4_83","Chapter"
"Security Aspects in Cloud Tools and Its Analysis—A Study","Inventive Systems and Control","","","","10.1007/978-981-16-1395-1_67","Jyoti VaishnavN. H. Prasad","2021","http://link.springer.com/chapter/10.1007/978-981-16-1395-1_67","Chapter"
"SMAC (Social, Mobile, Analytics, Cloud)-Based Learning Intervention for Introductory Programming – The Trend in the Past 15 Years","Computational Intelligence in Information Systems","","","","10.1007/978-3-030-68133-3_7","Salihin RahimSaiful OmarThien Wan AuIrwan Mashadi Mashud","2021","http://link.springer.com/chapter/10.1007/978-3-030-68133-3_7","Chapter"
"CP-ABE with Hidden Access Policy and Outsourced Decryption for Cloud-Based EHR Applications","Information and Communication Technology for Intelligent Systems","","","","10.1007/978-981-15-7062-9_29","Kasturi RoutrayKamalakanta SethiBharati MishraPadmalochan BeraDebasish Jena","2021","http://link.springer.com/chapter/10.1007/978-981-15-7062-9_29","Chapter"
"Intelligent Computing Application for Cloud Enhancing Healthcare Services","Computer Networks, Big Data and IoT","","","","10.1007/978-981-16-0965-7_22","Anandakumar HaldoraiArulmurugan Ramu","2021","http://link.springer.com/chapter/10.1007/978-981-16-0965-7_22","Chapter"
"Breaking Down and Reduplication of Information in Cloud for Best Overall Performance and Protection","Intelligent Computing in Control and Communication","","","","10.1007/978-981-15-8439-8_13","G. NageswaraRaoB. VenkateswarluG. JagadeeswaraRao","2021","http://link.springer.com/chapter/10.1007/978-981-15-8439-8_13","Chapter"
"Query Caching Technique Over Cloud-Based MapReduce System: A Survey","Rising Threats in Expert Applications and Solutions","","","","10.1007/978-981-15-6014-9_3","Vandana VijayRuchi Nanda","2021","http://link.springer.com/chapter/10.1007/978-981-15-6014-9_3","Chapter"
"Software Reliability Engineering for Resilient Cloud Operations","Service-Oriented Computing  – ICSOC 2020 Workshops","","","","10.1007/978-3-030-76352-7_27","Michael R. LyuYuxin Su","2021","http://link.springer.com/chapter/10.1007/978-3-030-76352-7_27","Chapter"
"Energy-Efficient VM Management in OpenStack-Based Private Cloud","Advances in Computing and Network Communications","","","","10.1007/978-981-33-6977-1_40","P. K. PrameelaPriyanka GadagiRevathi GudiSomashekar PatilD. G. Narayan","2021","http://link.springer.com/chapter/10.1007/978-981-33-6977-1_40","Chapter"
"A Deep Learning-Based Framework for Distributed Denial-of-Service Attacks Detection in Cloud Environment","Advances in Computing and Network Communications","","","","10.1007/978-981-33-6977-1_44","Amit V. KachavimathD. G. Narayan","2021","http://link.springer.com/chapter/10.1007/978-981-33-6977-1_44","Chapter"
"The Impact of Cloud Computing and Virtualization on Business","Advanced Research in Technologies, Information, Innovation and Sustainability","","","","10.1007/978-3-030-90241-4_31","Teresa GuardaMaria Fernanda AugustoIsmael CostaPedro OliveiraDatzania VillaoMarcelo Leon","2021","http://link.springer.com/chapter/10.1007/978-3-030-90241-4_31","Chapter"
"An Approach to Cohort Selection in Cloud for Face Recognition","Intelligent and Cloud Computing","","","","10.1007/978-981-15-6202-0_11","Jogendra GarainSatyabrata MaityDipak Kumar","2021","http://link.springer.com/chapter/10.1007/978-981-15-6202-0_11","Chapter"
"C2B-SCHMS: Cloud Computing and Bots Security for COVID-19 Data and Healthcare Management Systems","Proceedings of Second International Conference on Computing, Communications, and Cyber-Security","","","","10.1007/978-981-16-0733-2_56","Vivek Kumar PrasadSudeep TanwarMadhuri Bhavsar","2021","http://link.springer.com/chapter/10.1007/978-981-16-0733-2_56","Chapter"
"A Comprehensive Evaluation Method for Container Auto-Scaling Algorithms on Cloud","Computer Supported Cooperative Work and Social Computing","","","","10.1007/978-981-16-2540-4_45","Jingxuan XieShubo ZhangMaolin PanYang Yu","2021","http://link.springer.com/chapter/10.1007/978-981-16-2540-4_45","Chapter"
"Conceptual Online Education Using E-Learning Platform of Cloud Computing","Evolutionary Computing and Mobile Sustainable Networks","","","","10.1007/978-981-15-5258-8_91","Vivek SharmaAkhilesh Kumar SinghManish Raj","2021","http://link.springer.com/chapter/10.1007/978-981-15-5258-8_91","Chapter"
"An IoT Application Business-Model on Top of Cloud and Fog Nodes","Advanced Information Networking and Applications","","","","10.1007/978-3-030-75075-6_14","Zakaria MaamarMohammed Al-KhafajiyMurtada Dohan","2021","http://link.springer.com/chapter/10.1007/978-3-030-75075-6_14","Chapter"
"A Comprehensive Study on Load Balancing Algorithms in Cloud","Advances in Smart Grid and Renewable Energy","","","","10.1007/978-981-15-7511-2_40","Mohona BandyopadhyayManoj Kumar MishraBhabani Shankar Prasad MishraSamaresh Mishra","2021","http://link.springer.com/chapter/10.1007/978-981-15-7511-2_40","Chapter"
"A Load Balancing VMs Migration Approach for Multi-tier Application in Cloud Computing Based on Fuzzy Set and Q-Learning Algorithm","Research in Intelligent and Computing in Engineering","","","","10.1007/978-981-15-7527-3_58","Khiet T. BuiLinh V. NguyenTai V. TranTran-Vu PhamHung C. Tran","2021","http://link.springer.com/chapter/10.1007/978-981-15-7527-3_58","Chapter"
"Comparative Analysis of Authentication Techniques with Mechanism Implementing HoneyPot Over Cloud","Machine Intelligence and Smart Systems","","","","10.1007/978-981-33-4893-6_43","Amit Wadhwa","2021","http://link.springer.com/chapter/10.1007/978-981-33-4893-6_43","Chapter"
"Computationally Efficient and Secure Session Key Agreement Techniques for Vehicular Cloud Computing","Advances in Communication and Computational Technology","","","","10.1007/978-981-15-5341-7_36","Saurabh RanaDheerendra MishraSaurabh Gupta","2021","http://link.springer.com/chapter/10.1007/978-981-15-5341-7_36","Chapter"
"Performance Comparison of Semantic Web Data Using Virtual and Cloud Services","Proceedings of the 2nd International Conference on Computational and Bio Engineering","","","","10.1007/978-981-16-1941-0_19","C. LakshmiK. Usha Rani","2021","http://link.springer.com/chapter/10.1007/978-981-16-1941-0_19","Chapter"
"Improved Synonym Queries Bolstered by Encrypted Cloud Multi-watchword Ranked Search System","Innovative Data Communication Technologies and Application","","","","10.1007/978-981-15-9651-3_14","Madhavi KatamaneniSriHarsha SandaPraveena Nutakki","2021","http://link.springer.com/chapter/10.1007/978-981-15-9651-3_14","Chapter"
"Digital Forensic Investigator for Cloud Computing Environment","Computer Communication, Networking and IoT","","","","10.1007/978-981-16-0980-0_6","Tasleem SulthanaDigambar Pawar","2021","http://link.springer.com/chapter/10.1007/978-981-16-0980-0_6","Chapter"
"The Intelligent Scientific Research Management System Based on Cloud Computing","Frontier Computing","","","","10.1007/978-981-16-0115-6_276","Jiayin Song","2021","http://link.springer.com/chapter/10.1007/978-981-16-0115-6_276","Chapter"
"Cloud Computing Network Security Technology Based on Big Data Analysis","2021 International Conference on Applications and Techniques in Cyber Intelligence","","","","10.1007/978-3-030-79200-8_56","Fanxing Meng","2021","http://link.springer.com/chapter/10.1007/978-3-030-79200-8_56","Chapter"
"Application Relocation Method for Distributed Cloud Environment Considering E2E Delay and Cost Variation","Advanced Information Networking and Applications","","","","10.1007/978-3-030-75075-6_36","Tetsu JohTakayuki WarabinoMasaki SuzukiYusuke SuzukiTomohiro Otani","2021","http://link.springer.com/chapter/10.1007/978-3-030-75075-6_36","Chapter"
"A Proposed SDN-Based Cloud Setup in the Virtualized Environment to Enhance Security","Information and Communication Technology for Intelligent Systems","","","","10.1007/978-981-15-7062-9_45","H. M. AnithaP. Jayarekha","2021","http://link.springer.com/chapter/10.1007/978-981-15-7062-9_45","Chapter"
"Enhancing the Structure of Cyber Risks in Cloud Environment Using Cloud Forensics Technique","Proceedings of the 2nd International Conference on Computational and Bio Engineering","","","","10.1007/978-981-16-1941-0_25","Vadetay Saraswathi BaiT. Sudha","2021","http://link.springer.com/chapter/10.1007/978-981-16-1941-0_25","Chapter"
"Security Enhancement and Deduplication Using Zeus Algorithm Cloud","Artificial Intelligence Techniques for Advanced Computing Applications","","","","10.1007/978-981-15-5329-5_42","Abhishek KumarS. RavishankarD. Viji","2021","http://link.springer.com/chapter/10.1007/978-981-15-5329-5_42","Chapter"
