Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Multi-view attention-convolution pooling network for 3D point cloud classification","Applied Intelligence","","","","10.1007/s10489-021-02840-2","Wenju WangTao WangYu Cai","2021","http://link.springer.com/article/10.1007/s10489-021-02840-2","Article"
"An optimistic technique to detect Cache based Side Channel attacks in Cloud","Peer-to-Peer Networking and Applications","","14","4","10.1007/s12083-020-00996-1","G. SangeethaG. Sumathi","2021","http://link.springer.com/article/10.1007/s12083-020-00996-1","Article"
"Retraction Note to: A FCM cluster: cloud networking model for intelligent transportation in the city of Macau","Cluster Computing","","24","1","10.1007/s10586-021-03250-2","Zhiming CaiLianbing DengDaming LiXiang YaoHaoxiang Wang","2021","http://link.springer.com/article/10.1007/s10586-021-03250-2","Article"
"A hybrid technique for evaluating the trust of cloud services","International Journal of Information Technology","","13","2","10.1007/s41870-020-00609-3","Doaa TrabayAzezza AsemIbrahim El-HenawyWajeb Gharibi","2021","http://link.springer.com/article/10.1007/s41870-020-00609-3","Article"
"RETRACTED ARTICLE:Monsoon climate change based on cloud data and numerical simulation of basketball","Arabian Journal of Geosciences","","14","16","10.1007/s12517-021-07974-8","Xin Zhang","2021","http://link.springer.com/article/10.1007/s12517-021-07974-8","Article"
"Detection and elimination of project engineering security risks from the perspective of cloud computing","International Journal of System Assurance Engineering and Management","","","","10.1007/s13198-021-01405-3","Xiquan WangZhen PanJuan ZhangJiao Huang","2021","http://link.springer.com/article/10.1007/s13198-021-01405-3","Article"
"QoS Enhancement in Cloud-IoT Framework for Educational Institution with Task Allocation and Scheduling with Task-VM Matching Approach","Wireless Personal Communications","","121","1","10.1007/s11277-021-08634-6","Sunil Kumar ChowdharyA. L. N. Rao","2021","http://link.springer.com/article/10.1007/s11277-021-08634-6","Article"
"MHB*T based dynamic data integrity auditing in cloud storage","Cluster Computing","","24","3","10.1007/s10586-021-03248-w","Wei LuoWenping MaJuntao Gao","2021","http://link.springer.com/article/10.1007/s10586-021-03248-w","Article"
"POISIDD: privacy-preserving outsourced image sharing scheme with illegal distributor detection in cloud computing","Multimedia Tools and Applications","","","","10.1007/s11042-021-11737-8","Tianpeng DengXuan LiJinbo XiongYing Wu","2021","http://link.springer.com/article/10.1007/s11042-021-11737-8","Article"
"Joint Resource Allocation at Edge Cloud Based on Ant Colony Optimization and Genetic Algorithm","Wireless Personal Communications","","117","2","10.1007/s11277-020-07873-3","Weiwei XiaLianfeng Shen","2021","http://link.springer.com/article/10.1007/s11277-020-07873-3","Article"
"An SDN-Assisted Defense Mechanism for the Shrew DDoS Attack in a Cloud Computing Environment","Journal of Network and Systems Management","","29","2","10.1007/s10922-020-09580-7","Neha AgrawalShashikala Tapaswi","2021","http://link.springer.com/article/10.1007/s10922-020-09580-7","Article"
"RETRACTED ARTICLE: Mountain soil loss and human motion image detection based on cloud computing and machine learning","Arabian Journal of Geosciences","","14","12","10.1007/s12517-021-07344-4","Xianxing Cao","2021","http://link.springer.com/article/10.1007/s12517-021-07344-4","Article"
"Sunflower Whale Optimization Algorithm for Resource Allocation Strategy in Cloud Computing Platform","Wireless Personal Communications","","116","4","10.1007/s11277-020-07835-9","Ligade Sunil SubhashR. Udayakumar","2021","http://link.springer.com/article/10.1007/s11277-020-07835-9","Article"
"Secure sharing of data in cloud using MA-CPABE with elliptic curve cryptography","Journal of Ambient Intelligence and Humanized Computing","","","","10.1007/s12652-021-03287-6","G. K. SandhiaS. V. K. Raja","2021","http://link.springer.com/article/10.1007/s12652-021-03287-6","Article"
"Security-aware multi-cloud service composition by exploiting rough sets and fuzzy FCA","Soft Computing","","25","7","10.1007/s00500-020-05519-x","Fatma LahmarHaithem Mezni","2021","http://link.springer.com/article/10.1007/s00500-020-05519-x","Article"
"Assessing Teacher’s Performance Evaluation and Prediction Model Using Cloud Computing Over Multi-dimensional Dataset","Wireless Personal Communications","","119","4","10.1007/s11277-021-08394-3","K. Kavitha","2021","http://link.springer.com/article/10.1007/s11277-021-08394-3","Article"
"Special issue on intelligent Edge, Fog, Cloud and Internet of Things (IoT)-based services","Computing","","103","3","10.1007/s00607-020-00892-9","Leonard BarolliFarookh HussainMakoto Takizawa","2021","http://link.springer.com/article/10.1007/s00607-020-00892-9","Article"
"Critical ranking of steam handling unit using integrated cloud model and extended PROMETHEE for maintenance purpose","Complex & Intelligent Systems","","7","1","10.1007/s40747-020-00210-y","Nitin PanwarSanjeev Kumar","2021","http://link.springer.com/article/10.1007/s40747-020-00210-y","Article"
"Role-Based Access Control Model for Cloud Storage Using Identity-Based Cryptosystem","Mobile Networks and Applications","","26","4","10.1007/s11036-019-01484-4","Jian XuYanbo YuQingyu MengQiyu WuFucai Zhou","2021","http://link.springer.com/article/10.1007/s11036-019-01484-4","Article"
"Risk management of project information system operation and maintenance based on Cloud Computing","International Journal of System Assurance Engineering and Management","","","","10.1007/s13198-021-01461-9","Qunying Mao","2021","http://link.springer.com/article/10.1007/s13198-021-01461-9","Article"
"Enriched recognition and monitoring algorithm for private cloud data centre","Soft Computing","","","","10.1007/s00500-021-05967-z","R. DhayaR. KanthavelM. Mahalakshmi","2021","http://link.springer.com/article/10.1007/s00500-021-05967-z","Article"
"Dynamic large branching hash tree based secure and efficient dynamic auditing protocol for cloud environment","Cluster Computing","","24","2","10.1007/s10586-020-03193-0","Rahul MishraDharavath RameshDamodar Reddy Edla","2021","http://link.springer.com/article/10.1007/s10586-020-03193-0","Article"
"Multi-criteria HPC task scheduling on IaaS cloud infrastructures using meta-heuristics","Cluster Computing","","24","2","10.1007/s10586-020-03168-1","Amit ChhabraGurvinder SinghKaranjeet Singh Kahlon","2021","http://link.springer.com/article/10.1007/s10586-020-03168-1","Article"
"Reliability aware green workflow scheduling using ε-fuzzy dominance in cloud","Complex & Intelligent Systems","","","","10.1007/s40747-021-00609-1","Rama RaniRitu Garg","2021","http://link.springer.com/article/10.1007/s40747-021-00609-1","Article"
"Combined use of coral reefs optimization and reinforcement learning for improving resource utilization and load balancing in cloud environments","Computing","","103","7","10.1007/s00607-021-00920-2","Ali AsghariMohammad Karim Sohrabi","2021","http://link.springer.com/article/10.1007/s00607-021-00920-2","Article"
"A novel indoor localization system using machine learning based on bluetooth low energy with cloud computing","Computing","","","","10.1007/s00607-020-00897-4","Quanyi HuFeng WuRaymond K. WongRichard C. MillhamJinan Fiaidhi","2021","http://link.springer.com/article/10.1007/s00607-020-00897-4","Article"
"Achieving query performance in the cloud via a cost-effective data replication strategy","Soft Computing","","25","7","10.1007/s00500-020-05544-w","Uras TosRiad MokademAbdelkader HameurlainTolga Ayav","2021","http://link.springer.com/article/10.1007/s00500-020-05544-w","Article"
"Real time behavior based service specific secure routing for cloud centric IoT systems","Journal of Ambient Intelligence and Humanized Computing","","12","5","10.1007/s12652-020-01879-2","E. KarthikaS. Mohanapriya","2021","http://link.springer.com/article/10.1007/s12652-020-01879-2","Article"
"Optimal VM-to-user mapping in cloud environment based on sustainable strategy space theory","Cluster Computing","","24","4","10.1007/s10586-021-03323-2","Pouria KhanzadiSepideh AdabiBabak MajidiAli Movaghar","2021","http://link.springer.com/article/10.1007/s10586-021-03323-2","Article"
"Calculation of Point Cloud Object Volume Using the Co-Opposite-Direction Slicing Method","Russian Physics Journal","","64","7","10.1007/s11182-021-02455-7","Bin LiXiaowei BiCheng PengYong ChenChengsheng Yang","2021","http://link.springer.com/article/10.1007/s11182-021-02455-7","Article"
"IoT based home monitoring system with secure data storage by Keccak–Chaotic sequence in cloud server","Journal of Ambient Intelligence and Humanized Computing","","12","7","10.1007/s12652-020-02424-x","S. RavikumarD. Kavitha","2021","http://link.springer.com/article/10.1007/s12652-020-02424-x","Article"
"Enhanced attribute based access control with secure deduplication for big data storage in cloud","Peer-to-Peer Networking and Applications","","14","1","10.1007/s12083-020-00940-3","Praveen Kumar PremkamalSyam Kumar PasupuletiAbhishek Kumar SinghP. J. A. Alphonse","2021","http://link.springer.com/article/10.1007/s12083-020-00940-3","Article"
"Strategy-proof mechanism for online resource allocation in cloud and edge collaboration","Computing","","","","10.1007/s00607-021-00962-6","Jixian ZhangLaixin ChiNing XieXutao YangXuejie ZhangWeidong Li","2021","http://link.springer.com/article/10.1007/s00607-021-00962-6","Article"
"Human action recognition method based on historical point cloud trajectory characteristics","The Visual Computer","","","","10.1007/s00371-021-02167-6","Donglu LiHosney JahanXiaoyi HuangZiliang Feng","2021","http://link.springer.com/article/10.1007/s00371-021-02167-6","Article"
"FFED: a novel strategy based on fast entropy to detect attacks against trust computing in cloud","Cluster Computing","","24","3","10.1007/s10586-021-03233-3","Houda GuesmiAnwar KalghoumCherif GhazelLeila Azouz Saidane","2021","http://link.springer.com/article/10.1007/s10586-021-03233-3","Article"
"An Improved Q-Learning-Based Scheduling Strategy with Load Balancing for Infrastructure-Based Cloud Services","Arabian Journal for Science and Engineering","","","","10.1007/s13369-021-06279-y","S. Peer Mohamed ZiyathSenthilkumar Subramaniyan","2021","http://link.springer.com/article/10.1007/s13369-021-06279-y","Article"
"Labrador: towards fair and auditable data sharing in cloud computing with long-term privacy","Science China Information Sciences","","65","5","10.1007/s11432-020-2940-8","Xiaojie GuoJin LiZheli LiuYu WeiXiao ZhangChangyu Dong","2021","http://link.springer.com/article/10.1007/s11432-020-2940-8","Article"
"An efficient EDoS-DOME system in cloud computing using obfuscated IP spoofing technique and RCDH-ENN detection technique","Applied Nanoscience","","","","10.1007/s13204-021-02153-3","S. B. Ribin JonesN. Kumar","2021","http://link.springer.com/article/10.1007/s13204-021-02153-3","Article"
"Resource Scalability and Security Using Entropy Based Adaptive Krill Herd Optimization for Auto Scaling in Cloud","Wireless Personal Communications","","119","1","10.1007/s11277-021-08238-0","Anver Shahabdeen RahumathMohanasundaram NatarajanAbdul Rahiman Malangai","2021","http://link.springer.com/article/10.1007/s11277-021-08238-0","Article"
"Chaos cloud quantum bat hybrid optimization algorithm","Nonlinear Dynamics","","103","1","10.1007/s11071-020-06111-6","Ming-Wei LiYu-Tain WangJing GengWei-Chiang Hong","2021","http://link.springer.com/article/10.1007/s11071-020-06111-6","Article"
"An energy aware modified PAM clustering with cluster head modulation in Mobile cloud sensor environment","Peer-to-Peer Networking and Applications","","14","4","10.1007/s12083-021-01149-8","S. Jeen SheneW. R. Sam Emmanuel","2021","http://link.springer.com/article/10.1007/s12083-021-01149-8","Article"
"Estimating Changes in Forest Attributes and Enhancing Growth Projections: a Review of Existing Approaches and Future Directions Using Airborne 3D Point Cloud Data","Current Forestry Reports","","7","1","10.1007/s40725-021-00135-w","Piotr TompalskiNicholas C. CoopsJoanne C. WhiteTristan R.H. GoodbodyChris R. HennigarMichael A. WulderJarosław SochaMurray E. Woods","2021","http://link.springer.com/article/10.1007/s40725-021-00135-w","Article"
"Study on ecological security evaluation of Anhui Province based on normal cloud model","Environmental Science and Pollution Research","","","","10.1007/s11356-021-16896-7","Gang HeJun Ruan","2021","http://link.springer.com/article/10.1007/s11356-021-16896-7","Article"
"NACO predicated hybrid model of internet of things and cloud computing to manage immensely colossal data in health accommodations applications","Journal of Ambient Intelligence and Humanized Computing","","","","10.1007/s12652-021-03180-2","Kumar ParasuramanSilambarasan KarunagaranRaghavendran Srinivasan","2021","http://link.springer.com/article/10.1007/s12652-021-03180-2","Article"
"An expert system for selecting optimal cloud-service provider","International Journal of Information Technology","","","","10.1007/s41870-021-00822-8","Md. Zahid HasanMohammad Shorif UddinMohammad Shahidul Islam","2021","http://link.springer.com/article/10.1007/s41870-021-00822-8","Article"
"A multi-dimensional double descending maximum padding priority algorithm for cloud data centers","The Journal of Supercomputing","","77","12","10.1007/s11227-021-03842-0","Bin LiangXiaoshe DongYufei WangLongxiang Wang","2021","http://link.springer.com/article/10.1007/s11227-021-03842-0","Article"
"Blockchain based Privacy Preserving User Authentication Protocol for Distributed Mobile Cloud Environment","Peer-to-Peer Networking and Applications","","14","3","10.1007/s12083-020-01065-3","Manojkumar VivekanandanSastry V. N.Srinivasulu Reddy U.","2021","http://link.springer.com/article/10.1007/s12083-020-01065-3","Article"
"Framework for web service composition based on QoS in the multi cloud environment","International Journal of Information Technology","","13","2","10.1007/s41870-020-00564-z","Abdelbasset BarkatOkba KazarImane Seddiki","2021","http://link.springer.com/article/10.1007/s41870-020-00564-z","Article"
"FAST: Fast Accessing Scheme for data Transmission in cloud computing","Peer-to-Peer Networking and Applications","","14","4","10.1007/s12083-020-00959-6","Suyel NamasudraRupak ChakrabortySeifedine KadryGunasekaran ManogaranBharat S. Rawal","2021","http://link.springer.com/article/10.1007/s12083-020-00959-6","Article"
"Performance evaluation of transport protocols in cloud data center networks","Photonic Network Communications","","42","2","10.1007/s11107-021-00946-8","Konstantinos G. TsiknasParaskevas I. AidinidisKyriakos E. Zoiros","2021","http://link.springer.com/article/10.1007/s11107-021-00946-8","Article"
"A service governance and isolation based approach to mitigate internal collateral damages in cloud caused by DDoS attack","Wireless Networks","","27","4","10.1007/s11276-021-02604-3","Priyanka VermaShashikala TapaswiW. Wilfred Godfrey","2021","http://link.springer.com/article/10.1007/s11276-021-02604-3","Article"
"A hybrid quantum-classical conditional generative adversarial network algorithm for human-centered paradigm in cloud","EURASIP Journal on Wireless Communications and Networking","","2021","1","10.1186/s13638-021-01898-3","Wenjie LiuYing ZhangZhiliang DengJiaojiao ZhaoLian Tong","2021","http://link.springer.com/article/10.1186/s13638-021-01898-3","Article"
"Bio-inspired approach and integrity check mechanism for secure data storage in multi-cloud environment","Journal of Ambient Intelligence and Humanized Computing","","","","10.1007/s12652-020-02757-7","Muzammil H. Mohammed","2021","http://link.springer.com/article/10.1007/s12652-020-02757-7","Article"
"A Certificateless Authentication and Key Agreement Scheme for Secure Cloud-assisted Wireless Body Area Network","Mobile Networks and Applications","","","","10.1007/s11036-021-01840-3","Qingfeng ChengYuting LiWenbo ShiXinghua Li","2021","http://link.springer.com/article/10.1007/s11036-021-01840-3","Article"
"Protecting user profile based on attribute-based encryption using multilevel access security by restricting unauthorization in the cloud environment","Journal of Ambient Intelligence and Humanized Computing","","12","7","10.1007/s12652-020-02400-5","V. VijayakumarK. Umadevi","2021","http://link.springer.com/article/10.1007/s12652-020-02400-5","Article"
"PCS-ABE (t, n): a secure threshold multi authority CP-ABE scheme based efficient access control systems for cloud environment","Journal of Ambient Intelligence and Humanized Computing","","12","10","10.1007/s12652-020-02643-2","Dharavath RameshRahul MishraMunesh Chandra Trivedi","2021","http://link.springer.com/article/10.1007/s12652-020-02643-2","Article"
"MHO: meta heuristic optimization applied task scheduling with load balancing technique for cloud infrastructure services","Journal of Ambient Intelligence and Humanized Computing","","12","6","10.1007/s12652-020-02282-7","S. Peer Mohamed ZiyathS. Senthilkumar","2021","http://link.springer.com/article/10.1007/s12652-020-02282-7","Article"
"The PICASO cloud platform for improved holistic care in rheumatoid arthritis treatment—experiences of patients and clinicians","Arthritis Research & Therapy","","23","1","10.1186/s13075-021-02526-7","Jutta G. RichterGamal ChehabCatarina SchwartzElisabeth RickenMonika TomczakHasan AcarHenrike GappaCarlos A. VelascoPeter RosengrenArmanas PovilionisMatthias SchneiderJesper Thestrup","2021","http://link.springer.com/article/10.1186/s13075-021-02526-7","Article"
"Optimal virtual machine scheduling in virtualized cloud environment using VIKOR method","The Journal of Supercomputing","","","","10.1007/s11227-021-04081-z","Neha GargDamanpreet SinghMajor Singh Goraya","2021","http://link.springer.com/article/10.1007/s11227-021-04081-z","Article"
"A Hybrid Meta-Heuristic for Optimal Load Balancing in Cloud Computing","Journal of Grid Computing","","19","2","10.1007/s10723-021-09560-4","G. Annie Poornima PrincessA. S. Radhamani","2021","http://link.springer.com/article/10.1007/s10723-021-09560-4","Article"
"Dynamic resource allocation with optimized task scheduling and improved power management in cloud computing","Journal of Ambient Intelligence and Humanized Computing","","12","3","10.1007/s12652-020-01794-6","J. PraveenchandarA. Tamilarasi","2021","http://link.springer.com/article/10.1007/s12652-020-01794-6","Article"
"OPSA: an optimized prediction based scheduling approach for scientific applications in cloud environment","Cluster Computing","","24","3","10.1007/s10586-021-03232-4","Gurleen KaurAnju Bala","2021","http://link.springer.com/article/10.1007/s10586-021-03232-4","Article"
"A multimodal biometric authentication scheme based on feature fusion for improving security in cloud environment","Journal of Ambient Intelligence and Humanized Computing","","12","6","10.1007/s12652-020-02184-8","Teena JosephS. A. KalaiselvanS. U. AswathyR. RadhakrishnanA. R. Shamna","2021","http://link.springer.com/article/10.1007/s12652-020-02184-8","Article"
"Mouse Movement Pattern Based Analysis of Customer Behavior (CBA-MMP) Using Cloud Data Analytics","Wireless Personal Communications","","117","4","10.1007/s11277-020-07055-1","J. Raj KannanR. SabithaS. KarthikJ. Shanthini","2021","http://link.springer.com/article/10.1007/s11277-020-07055-1","Article"
"Barriers of managing cloud outsource software development projects: a multivocal study","Multimedia Tools and Applications","","","","10.1007/s11042-021-11245-9","Muhammad Azeem AkbarSajjad MahmoodChandrashekhar MeshramAhmed AlsanadAbdu GumaeiSalman A. AlQahtani","2021","http://link.springer.com/article/10.1007/s11042-021-11245-9","Article"
"A framework for the identification of suspicious packets to detect anti-forensic attacks in the cloud environment","Peer-to-Peer Networking and Applications","","14","4","10.1007/s12083-020-00975-6","Deevi Radha RaniG. Geethakumari","2021","http://link.springer.com/article/10.1007/s12083-020-00975-6","Article"
"A dynamic VM provisioning and de-provisioning based cost-efficient deadline-aware scheduling algorithm for Big Data workflow applications in a cloud environment","Cluster Computing","","24","1","10.1007/s10586-020-03100-7","Wakar AhmadBashir AlamSanchit AhujaSahil Malik","2021","http://link.springer.com/article/10.1007/s10586-020-03100-7","Article"
"Utilizing extended geocodes for handling massive three-dimensional point cloud data","World Wide Web","","24","4","10.1007/s11280-020-00783-1","Taehoon KimJun LeeKyoung-Sook KimAkiyoshi MatonoKi-Joune Li","2021","http://link.springer.com/article/10.1007/s11280-020-00783-1","Article"
"Computationally efficient and secure anonymous authentication scheme for cloud users","Personal and Ubiquitous Computing","","","","10.1007/s00779-021-01566-9","Anakath ArasanRajakumar SadaiyandiFadi Al-TurjmanArun Sekar RajasekaranKalai Selvi Karuppuswamy","2021","http://link.springer.com/article/10.1007/s00779-021-01566-9","Article"
"WHOA: Hybrid Based Task Scheduling in Cloud Computing Environment","Wireless Personal Communications","","121","3","10.1007/s11277-021-08825-1","Pravin AlbertManikandan Nanjappan","2021","http://link.springer.com/article/10.1007/s11277-021-08825-1","Article"
"A post-quantum secure communication system for cloud manufacturing safety","Journal of Intelligent Manufacturing","","32","3","10.1007/s10845-020-01682-y","Haibo Yi","2021","http://link.springer.com/article/10.1007/s10845-020-01682-y","Article"
"Delay - aware bandwidth estimation and intelligent video transcoder in mobile cloud","Peer-to-Peer Networking and Applications","","14","4","10.1007/s12083-021-01134-1","S.P. TamizhselviVijayalakshmi Muthuswamy","2021","http://link.springer.com/article/10.1007/s12083-021-01134-1","Article"
"Threshold based DDoS mitigation with fog layer in cloud environment","Journal of Ambient Intelligence and Humanized Computing","","12","7","10.1007/s12652-020-02369-1","B. DhiyaneshS. SakthivelR. RadhaS. Senthil Kumar","2021","http://link.springer.com/article/10.1007/s12652-020-02369-1","Article"
"A novel cloud workflow scheduling algorithm based on stable matching game theory","The Journal of Supercomputing","","77","10","10.1007/s11227-021-03742-3","Zhao-hong JiaLei PanXiao LiuXue-jun Li","2021","http://link.springer.com/article/10.1007/s11227-021-03742-3","Article"
"ML-Based DDoS Detection and Identification Using Native Cloud Telemetry Macroscopic Monitoring","Journal of Network and Systems Management","","29","2","10.1007/s10922-020-09578-1","João Henrique CorrêaPatrick M. CiarelliMoises R. N. RibeiroRodolfo S. Villaça","2021","http://link.springer.com/article/10.1007/s10922-020-09578-1","Article"
"Supervised Deep Learning Vector Quantization to Detect MemCached DDOS Malware Attack on Cloud","SN Computer Science","","2","2","10.1007/s42979-021-00477-z","E. ArulA. Punidha","2021","http://link.springer.com/article/10.1007/s42979-021-00477-z","Article"
"Point cloud inpainting with normal-based feature matching","Multimedia Systems","","","","10.1007/s00530-021-00856-9","Yu ShiChuanchuan Yang","2021","http://link.springer.com/article/10.1007/s00530-021-00856-9","Article"
"Secure content based image retrieval system using deep learning with multi share creation scheme in cloud environment","Multimedia Tools and Applications","","80","17","10.1007/s11042-021-10998-7","R. PunithavathiA. RamalingamChinnarao KurangiA. Siva Krishna ReddyJ. Uthayakumar","2021","http://link.springer.com/article/10.1007/s11042-021-10998-7","Article"
"Exploitative or explorative innovation? An event study of cloud computing business value","Electronic Commerce Research","","","","10.1007/s10660-021-09473-0","Zhenghua LiNianxin WangShilun Ge","2021","http://link.springer.com/article/10.1007/s10660-021-09473-0","Article"
"Special issue on ‘‘artificial intelligence in cloud computing’’","Computing","","","","10.1007/s00607-021-00985-z","Sabah MohammedWai Chi FangCarlos Ramos","2021","http://link.springer.com/article/10.1007/s00607-021-00985-z","Article"
"Quantitative cost comparison of on-premise and cloud infrastructure based EEG data processing","Cluster Computing","","24","2","10.1007/s10586-020-03141-y","Zoltan Juhasz","2021","http://link.springer.com/article/10.1007/s10586-020-03141-y","Article"
"Implementation of enhanced blowfish algorithm in cloud environment","Journal of Ambient Intelligence and Humanized Computing","","12","3","10.1007/s12652-020-01765-x","Venkata Koti Reddy GangireddySrihari KannanKarthik Subburathinam","2021","http://link.springer.com/article/10.1007/s12652-020-01765-x","Article"
"CCS-OSSR: A framework based on Hybrid MCDM for Optimal Service Selection and Ranking of Cloud Computing Services","Cluster Computing","","24","2","10.1007/s10586-020-03166-3","Rakesh Ranjan KumarBinita KumariChiranjeev Kumar","2021","http://link.springer.com/article/10.1007/s10586-020-03166-3","Article"
"QRAS: efficient resource allocation for task scheduling in cloud computing","SN Applied Sciences","","3","4","10.1007/s42452-021-04489-5","Harvinder SinghAnshu BhasinParag Ravikant Kaveri","2021","http://link.springer.com/article/10.1007/s42452-021-04489-5","Article"
"Cost-effective and adaptive clustering algorithm for stream processing on cloud system","GeoInformatica","","","","10.1007/s10707-021-00442-1","Yue XiaJunhua FangPingfu ChaoZhicheng PanJedi S. Shang","2021","http://link.springer.com/article/10.1007/s10707-021-00442-1","Article"
"PSO+LOA: hybrid constrained optimization for scheduling scientific workflows in the cloud","The Journal of Supercomputing","","77","11","10.1007/s11227-021-03755-y","Huifang LiDanjing WangJulio Ruben Cañizares AbreuQing ZhaoOrlando Bonilla Pineda","2021","http://link.springer.com/article/10.1007/s11227-021-03755-y","Article"
"Introducing a New Supply Chain Management Concept by Hybridizing TOPSIS, IoT and Cloud Computing","Journal of The Institution of Engineers (India): Series C","","102","1","10.1007/s40032-020-00619-x","Biswanath ChakrabortySantanu Das","2021","http://link.springer.com/article/10.1007/s40032-020-00619-x","Article"
"Joint optimization of computing ratio and access points’ density for mixed mobile edge/cloud computing","EURASIP Journal on Wireless Communications and Networking","","2021","1","10.1186/s13638-021-01891-w","Tianqi JingShiwen HeFei YuYongming HuangLuxi YangJu Ren","2021","http://link.springer.com/article/10.1186/s13638-021-01891-w","Article"
"Cloud ethics: Algorithms and the attributes of ourselves and others","Contemporary Political Theory","","","","10.1057/s41296-021-00465-1","Paul Lewis","2021","http://link.springer.com/article/10.1057/s41296-021-00465-1","Article"
"Anonymity in traceable cloud data broadcast system with simultaneous individual messaging","International Journal of Information Security","","20","3","10.1007/s10207-020-00512-9","Mriganka Mandal","2021","http://link.springer.com/article/10.1007/s10207-020-00512-9","Article"
"A new flexible pricing mechanism considering price–quality relation for cloud resource allocation","Evolving Systems","","12","2","10.1007/s12530-019-09315-3","Sepideh AdabiFatemeh AlayinArash Sharifi","2021","http://link.springer.com/article/10.1007/s12530-019-09315-3","Article"
"Efficient information-theoretically secure schemes for cloud data outsourcing","Cluster Computing","","24","4","10.1007/s10586-021-03344-x","Somayeh Sobati-Moghadam","2021","http://link.springer.com/article/10.1007/s10586-021-03344-x","Article"
"Multi-objective Scheduling Policy for Workflow Applications in Cloud Using Hybrid Particle Search and Rescue Algorithm","Service Oriented Computing and Applications","","","","10.1007/s11761-021-00330-4","Jabir Kakkottakath Valappil ThekkepurayilDavid Peter SuseelanPreetha Mathew Keerikkattil","2021","http://link.springer.com/article/10.1007/s11761-021-00330-4","Article"
"Cloud-based intrusion detection using kernel fuzzy clustering and optimal type-2 fuzzy neural network","Cluster Computing","","24","3","10.1007/s10586-021-03281-9","Doddi SrilathaGopal K. Shyam","2021","http://link.springer.com/article/10.1007/s10586-021-03281-9","Article"
"A multi-objective Monarch Butterfly Algorithm for virtual machine placement in cloud computing","Neural Computing and Applications","","33","17","10.1007/s00521-020-05559-2","Mohamed Ghetas","2021","http://link.springer.com/article/10.1007/s00521-020-05559-2","Article"
"RETRACTED ARTICLE: Cloud computing-based mountain soil characteristics and adolescent anxiety and insomnia management","Arabian Journal of Geosciences","","14","12","10.1007/s12517-021-07406-7","Mengjiao Liang","2021","http://link.springer.com/article/10.1007/s12517-021-07406-7","Article"
"A group-key-based sensitive attribute protection in cloud storage using modified random Fibonacci cryptography","Complex & Intelligent Systems","","7","4","10.1007/s40747-020-00162-3","M. SumathiS. Sangeetha","2021","http://link.springer.com/article/10.1007/s40747-020-00162-3","Article"
"A robust and secure multi-authority access control system for cloud storage","Peer-to-Peer Networking and Applications","","14","3","10.1007/s12083-020-01055-5","Jin GuJianqiang ShenBaoyun Wang","2021","http://link.springer.com/article/10.1007/s12083-020-01055-5","Article"
"Power conserving resource allocation scheme with improved QoS to promote green cloud computing","Journal of Ambient Intelligence and Humanized Computing","","12","7","10.1007/s12652-020-02384-2","P. GeethaC. R. Rene Robin","2021","http://link.springer.com/article/10.1007/s12652-020-02384-2","Article"
"ECC-CRT: An Elliptical Curve Cryptographic Encryption and Chinese Remainder Theorem based Deduplication in Cloud","Wireless Personal Communications","","116","3","10.1007/s11277-020-07756-7","B. Rasina BegumP. Chitra","2021","http://link.springer.com/article/10.1007/s11277-020-07756-7","Article"
"A new whale optimizer for workflow scheduling in cloud computing environment","Journal of Ambient Intelligence and Humanized Computing","","12","3","10.1007/s12652-020-01678-9","Sounder Rajan ThennarasuM. SelvamK. Srihari","2021","http://link.springer.com/article/10.1007/s12652-020-01678-9","Article"
"EHEFT-R: multi-objective task scheduling scheme in cloud computing","Complex & Intelligent Systems","","","","10.1007/s40747-021-00479-7","Honglin ZhangYaohua WuZaixing Sun","2021","http://link.springer.com/article/10.1007/s40747-021-00479-7","Article"
"Design of an Intelligent Acquisition System for Athletes’ Physiological Signal Data Based on Internet of Things Cloud Computing","Mobile Networks and Applications","","","","10.1007/s11036-021-01810-9","Kai JiangYuntao Zhou","2021","http://link.springer.com/article/10.1007/s11036-021-01810-9","Article"
"A privacy-preserving and traitor tracking content-based image retrieval scheme in cloud computing","Multimedia Systems","","27","3","10.1007/s00530-020-00734-w","Zhangdong WangJiaohua QinXuyu XiangYun Tan","2021","http://link.springer.com/article/10.1007/s00530-020-00734-w","Article"
"Dynamic Multilevel Scheduling Strategy (MSS) mechanism for commercial multi-cloud surroundings","Distributed and Parallel Databases","","","","10.1007/s10619-021-07349-8","D. SelvapandianR. Santhosh","2021","http://link.springer.com/article/10.1007/s10619-021-07349-8","Article"
"Efficient TPA-based auditing scheme for secure cloud storage","Cluster Computing","","24","3","10.1007/s10586-021-03239-x","Bilin ShaoYanyan Ji","2021","http://link.springer.com/article/10.1007/s10586-021-03239-x","Article"
"An efficient power-aware VM allocation mechanism in cloud data centers: a micro genetic-based approach","Cluster Computing","","24","2","10.1007/s10586-020-03152-9","Mehran TarahomiMohammad IzadiMostafa Ghobaei-Arani","2021","http://link.springer.com/article/10.1007/s10586-020-03152-9","Article"
