Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"A2Cloud-H: A Multi-tiered Machine Learning Framework for Cost-Effective Cloud Resource Selection","Proceedings of the Future Technologies Conference (FTC) 2021, Volume 3","","","","10.1007/978-3-030-89912-7_21","Xusheng AiTapaswini JenaSyeduzzaman KhanRobert HughesVivek K. Pallipuram","2022","http://link.springer.com/chapter/10.1007/978-3-030-89912-7_21","Chapter"
"A hybrid graphics/video rate control method based on graphical assets for cloud gaming","Journal of Real-Time Image Processing","","19","1","10.1007/s11554-021-01159-y","Iman Soltani MohammadiMohammad GhanbariMahmoud Reza Hashemi","2022","http://link.springer.com/article/10.1007/s11554-021-01159-y","Article"
"Cloud-Based Smart Traffic Lights Monitoring and Controlling Using IoT","Advanced Computational Paradigms and Hybrid Intelligent Computing","","","","10.1007/978-981-16-4369-9_14","K. Jairam NaikNaveen SundarShristi AgrawalNilesh Singhania","2022","http://link.springer.com/chapter/10.1007/978-981-16-4369-9_14","Chapter"
"Deep Learning on 3D Point Cloud for Semantic Segmentation","Advances in Smart Vehicular Technology, Transportation, Communication and Applications","","","","10.1007/978-981-16-4039-1_27","Zhihan NingLinlin TangShuhan QiYang Liu","2022","http://link.springer.com/chapter/10.1007/978-981-16-4039-1_27","Chapter"
"Shareholder wealth implications of software firms’ transition to cloud computing: a marketing perspective","Journal of the Academy of Marketing Science","","","","10.1007/s11747-021-00818-7","Mehdi NezamiKapil R. TuliShantanu Dutta","2022","http://link.springer.com/article/10.1007/s11747-021-00818-7","Article"
"Blockchain assisted privacy-preserving public auditable model for cloud environment with efficient user revocation","Cluster Computing","","","","10.1007/s10586-021-03508-9","Rahul MishraDharavath RameshDamodar Reddy EdlaMunesh Chandra Trivedi","2022","http://link.springer.com/article/10.1007/s10586-021-03508-9","Article"
"Multi-objective Task Scheduling in cloud-fog computing using goal programming approach","Cluster Computing","","25","1","10.1007/s10586-021-03371-8","Abbas NajafizadehAfshin SalajeghehAmir Masoud RahmaniAmir Sahafi","2022","http://link.springer.com/article/10.1007/s10586-021-03371-8","Article"
"Towards the Sustainable Development of Smart Cities Through Cloud Computing","AI and IoT for Smart City Applications","","","","10.1007/978-981-16-7498-3_13","Tanweer AlamMohd TajammulRuchi Gupta","2022","http://link.springer.com/chapter/10.1007/978-981-16-7498-3_13","Chapter"
"Cloud Technology Dual Data Center Information System Based on Disaster Recovery Platform","The 2021 International Conference on Machine Learning and Big Data Analytics for IoT Security and Privacy","","","","10.1007/978-3-030-89508-2_110","Feifei Niu","2022","http://link.springer.com/chapter/10.1007/978-3-030-89508-2_110","Chapter"
"Finding Critical Packet-Drop Levels of Streaming at Cloud Edge Networks and the Proposed Solution","Intelligent Computing","","","","10.1007/978-3-030-80119-9_27","Nader F. MirChandramouli SanthanamKriti Sharma","2022","http://link.springer.com/chapter/10.1007/978-3-030-80119-9_27","Chapter"
"Computer Big Data Analysis and Cloud Computing Network Technology","The 2021 International Conference on Machine Learning and Big Data Analytics for IoT Security and Privacy","","","","10.1007/978-3-030-89508-2_66","Xiangju LiuYuan LiuYang Fei","2022","http://link.springer.com/chapter/10.1007/978-3-030-89508-2_66","Chapter"
"Fisher linear discriminant and discrete global swarm based task scheduling in cloud environment","Cluster Computing","","","","10.1007/s10586-021-03509-8","K. M. AjithaN. Chenthalir Indra","2022","http://link.springer.com/article/10.1007/s10586-021-03509-8","Article"
"Privacy-preserving kNN query processing algorithms via secure two-party computation over encrypted database in cloud computing","The Journal of Supercomputing","","","","10.1007/s11227-021-04286-2","Hyeong-Jin KimHyunjo LeeYong-Ki KimJae-Woo Chang","2022","http://link.springer.com/article/10.1007/s11227-021-04286-2","Article"
"Building Machine Learning Application Using Oracle Analytics Cloud","Data Engineering for Smart Systems","","","","10.1007/978-981-16-2641-8_35","Tarun JainMahek AgarwalAshish KumarVivek Kumar VermaAnju Yadav","2022","http://link.springer.com/chapter/10.1007/978-981-16-2641-8_35","Chapter"
"Secure Cloud Services Using Quantum-Blockchain Technology","Cyber Intelligence and Information Retrieval","","","","10.1007/978-981-16-4284-5_16","Surya Bhushan KumarRanjan Kumar MandalKuntal MukherjeeRajiv Kumar Dwivedi","2022","http://link.springer.com/chapter/10.1007/978-981-16-4284-5_16","Chapter"
"A cloud-based mobile payment system using identity-based signature providing key revocation","The Journal of Supercomputing","","78","2","10.1007/s11227-021-03830-4","Fatemeh Alidadi ShamsabadiShaghayegh Bakhtiari Chehelcheshmeh","2022","http://link.springer.com/article/10.1007/s11227-021-03830-4","Article"
"Cloud–Fog–Edge Computing Framework for Combating COVID-19 Pandemic","Proceedings of International Conference on Advanced Computing Applications","","","","10.1007/978-981-16-5207-3_22","Shreya GhoshAnwesha Mukherjee","2022","http://link.springer.com/chapter/10.1007/978-981-16-5207-3_22","Chapter"
"A Comprehensive Review on Security and Privacy Preservation in Cloud Environment","Sustainable Communication Networks and Application","","","","10.1007/978-981-16-6605-6_54","Rajesh BinguS. JothilakshmiN. Srinivasu","2022","http://link.springer.com/chapter/10.1007/978-981-16-6605-6_54","Chapter"
"A real time cloud-based framework for glaucoma screening using EfficientNet","Multimedia Tools and Applications","","","","10.1007/s11042-021-11559-8","Hitendra GargNeeraj GuptaRohit AgrawalShivendra ShivaniBhisham Sharma","2022","http://link.springer.com/article/10.1007/s11042-021-11559-8","Article"
"Aggressive Fault Tolerance in Cloud Computing Using Smart Decision Agent","Proceedings of the International Conference on Big Data, IoT, and Machine Learning","","","","10.1007/978-981-16-6636-0_26","Md. Mostafijur RahmanMohammad Abdur Rouf","2022","http://link.springer.com/chapter/10.1007/978-981-16-6636-0_26","Chapter"
"Data Security Technology and Scheme Design of Cloud Storage","2021 International Conference on Big Data Analytics for Cyber-Physical System in Smart City","","","","10.1007/978-981-16-7469-3_9","Jingjing LiangJie Bai","2022","http://link.springer.com/chapter/10.1007/978-981-16-7469-3_9","Chapter"
"Analytical Study on Load Balancing Algorithms in Cloud Computing","Expert Clouds and Applications","","","","10.1007/978-981-16-2126-0_50","Manisha PaiS. RajarajeswariD. P. AkarshaS. D. Ashwini","2022","http://link.springer.com/chapter/10.1007/978-981-16-2126-0_50","Chapter"
"A Survey on Cloud Resources Allocation Using Multi-agent System","Expert Clouds and Applications","","","","10.1007/978-981-16-2126-0_13","Fouad JowdaMuntasir Al-Asfoor","2022","http://link.springer.com/chapter/10.1007/978-981-16-2126-0_13","Chapter"
"Dynamic scheduling of independent tasks in cloud computing applying a new hybrid metaheuristic algorithm including Gabor filter, opposition-based learning, multi-verse optimizer, and multi-tracker optimization algorithms","The Journal of Supercomputing","","78","1","10.1007/s11227-021-03814-4","Ahmad Nekooei-JoghdaniFaramarz Safi-Esfahani","2022","http://link.springer.com/article/10.1007/s11227-021-03814-4","Article"
"Development of IoT Cloud Platform Based Intelligent Raising System for Rice Seedlings","Wireless Personal Communications","","122","2","10.1007/s11277-021-08967-2","Xiang FengFang YanXiaoYu LiuQiyou Jiang","2022","http://link.springer.com/article/10.1007/s11277-021-08967-2","Article"
"Human-Centered Design and Co-design Methodologies for Mass Customization in Housing: A Case Study Using Cloud Computing Applications","Towards Sustainable Customization: Bridging Smart Products and Manufacturing Systems","","","","10.1007/978-3-030-90700-6_109","Miguel Vidal CalvetSilvio CartaJuan Lago-Novás","2022","http://link.springer.com/chapter/10.1007/978-3-030-90700-6_109","Chapter"
"Under the Mode of “Internet Plus”, Construction and Practice of Regional Intelligent Education Cloud Platform—Take E City’s Smart Education Cloud Platform Construction as an Example","Innovative Computing","","","","10.1007/978-981-16-4258-6_183","Liang KaihuaChen MeiWang DongyingWei Guoning","2022","http://link.springer.com/chapter/10.1007/978-981-16-4258-6_183","Chapter"
"Enhancing security and efficiency in cloud computing authentication and key agreement scheme based on smart card","The Journal of Supercomputing","","78","1","10.1007/s11227-021-03857-7","Mariem BouchaalaCherif GhazelLeila Azouz Saidane","2022","http://link.springer.com/article/10.1007/s11227-021-03857-7","Article"
"Database-Cloud Technology Framework Approach for Academia and Industry","Emerging Research in Computing, Information, Communication and Applications","","","","10.1007/978-981-16-1342-5_60","A. BalachandraB. R. KiranB. S. RamyaN. Madhu","2022","http://link.springer.com/chapter/10.1007/978-981-16-1342-5_60","Chapter"
"Bloom Filter in Cloud Storage for Efficient Data Membership Identification","ICT with Intelligent Applications","","","","10.1007/978-981-16-4177-0_71","Niraja JainB. RaghuV. Khanaa","2022","http://link.springer.com/chapter/10.1007/978-981-16-4177-0_71","Chapter"
"An Experimental Performance Evaluation of OpenNebula and Eucalyptus Cloud Platform Solutions","Artificial Intelligence and Heuristics for Smart Energy Efficiency in Smart Cities","","","","10.1007/978-3-030-92038-8_45","Younes KhairAbdeslam DennaiYoussef Elmir","2022","http://link.springer.com/chapter/10.1007/978-3-030-92038-8_45","Chapter"
"Dilated Multi-scale Fusion for Point Cloud Classification and Segmentation","Multimedia Tools and Applications","","","","10.1007/s11042-021-11825-9","Fan GuoQingquan RenJin TangZhiyong Li","2022","http://link.springer.com/article/10.1007/s11042-021-11825-9","Article"
"OFP-TM: an online VM failure prediction and tolerance model towards high availability of cloud computing environments","The Journal of Supercomputing","","","","10.1007/s11227-021-04235-z","Deepika SaxenaAshutosh Kumar Singh","2022","http://link.springer.com/article/10.1007/s11227-021-04235-z","Article"
"Big Data Clustering Algorithm Based on Computer Cloud Platform","The 2021 International Conference on Machine Learning and Big Data Analytics for IoT Security and Privacy","","","","10.1007/978-3-030-89511-2_32","Xiaoyun Gong","2022","http://link.springer.com/chapter/10.1007/978-3-030-89511-2_32","Chapter"
"On the use of OLS regression algorithm and Pearson correlation algorithm for improving the SLA establishment process in cloud computing","Innovations in Systems and Software Engineering","","","","10.1007/s11334-021-00424-4","Taher LabidiZaineb SakhrawiAsma SellamiAchraf MtibaaNadia Bouassida","2022","http://link.springer.com/article/10.1007/s11334-021-00424-4","Article"
"Cloud Computing for IoT Systems","IoT System Design","","","","10.1007/978-3-030-85863-6_9","Alice JamesAvishkar SethSubhas Chandra Mukhopadhyay","2022","http://link.springer.com/chapter/10.1007/978-3-030-85863-6_9","Chapter"
"A Cloud-based Trusted Framework for Industrial Connected Vehicles","Proceedings of International Conference on Recent Trends in Computing","","","","10.1007/978-981-16-7118-0_18","M. Deva PriyaG. AmirthavarsiniS. Angu KaushikaK. Deeptheshanmathie","2022","http://link.springer.com/chapter/10.1007/978-981-16-7118-0_18","Chapter"
"Orchestrating DBMS Benchmarking in the Cloud with Kubernetes","Performance Evaluation and Benchmarking","","","","10.1007/978-3-030-94437-7_6","Patrick K. Erdelt","2022","http://link.springer.com/chapter/10.1007/978-3-030-94437-7_6","Chapter"
"An Improved RSA Technique with Efficient Data Integrity Verification for Outsourcing Database in Cloud","Wireless Personal Communications","","","","10.1007/s11277-021-09248-8","K. L. NeelaV. Kavitha","2022","http://link.springer.com/article/10.1007/s11277-021-09248-8","Article"
"Enhanced Multi-attribute Combinative Double Auction (EMCDA) for Resource Allocation in Cloud Computing","Wireless Personal Communications","","122","4","10.1007/s11277-021-09113-8","P. VinothiyalakshmiR. Anitha","2022","http://link.springer.com/article/10.1007/s11277-021-09113-8","Article"
"E-learning Recommendation System Based on Cloud Computing","WITS 2020","","","","10.1007/978-981-33-6893-4_9","Mounia RahhaliLahcen OughdirYoussef JedidiYoussef LahmadiMohammed Zakariae El Khattabi","2022","http://link.springer.com/chapter/10.1007/978-981-33-6893-4_9","Chapter"
"Virtual machine migration policy for multi-tier application in cloud computing based on Q-learning algorithm","Computing","","","","10.1007/s00607-021-01047-0","Cong Hung TranThanh Khiet BuiTran Vu Pham","2022","http://link.springer.com/article/10.1007/s00607-021-01047-0","Article"
"How Can Organizations Prevent Cyber Attacks Using Proper Cloud Computing Security?","Proceedings of the Future Technologies Conference (FTC) 2021, Volume 3","","","","10.1007/978-3-030-89912-7_14","Ismail Mohammed BahkaliSudhanshu Kumar Semwal","2022","http://link.springer.com/chapter/10.1007/978-3-030-89912-7_14","Chapter"
"Revocable, dynamic and decentralized data access control in cloud storage","The Journal of Supercomputing","","","","10.1007/s11227-021-04277-3","Chong WangHao JinRonglei WeiKe Zhou","2022","http://link.springer.com/article/10.1007/s11227-021-04277-3","Article"
"Hybrid Encryption Algorithm for Storing Unimodal Biometric Templates in Cloud","Inventive Communication and Computational Technologies","","","","10.1007/978-981-16-5529-6_21","Jayshil DaveM. Gayathri","2022","http://link.springer.com/chapter/10.1007/978-981-16-5529-6_21","Chapter"
"Quasi oppositional Aquila optimizer-based task scheduling approach in an IoT enabled cloud environment","The Journal of Supercomputing","","","","10.1007/s11227-022-04311-y","M. KandanAnbazhagan KrishnamurthyS. Arun Mozhi SelviMohamed Yacin SikkandarMohamed Abdelkader AboamerT. Tamilvizhi","2022","http://link.springer.com/article/10.1007/s11227-022-04311-y","Article"
"An Efficient Clustering and Deep Learning Based Resource Scheduling for Edge Computing to Integrate Cloud-IoT","Wireless Personal Communications","","","","10.1007/s11277-021-09442-8","G. VijayasekaranM. Duraipandian","2022","http://link.springer.com/article/10.1007/s11277-021-09442-8","Article"
"Development and Algorithm Research of Deep Learning Training Cloud Platform","International Conference on Cognitive based Information Processing and Applications (CIPA 2021)","","","","10.1007/978-981-16-5854-9_31","Li LiJian Xiao","2022","http://link.springer.com/chapter/10.1007/978-981-16-5854-9_31","Chapter"
"Genetic Algorithm-Based Pseudo Random Number Generation for Cloud Security","Artificial Intelligence for Cloud and Edge Computing","","","","10.1007/978-3-030-80821-1_10","Sudeepa Keregadde BalakrishnaSannidhan Manjaya ShettyJason Elroy MartisBalasubramani Ramasamy","2022","http://link.springer.com/chapter/10.1007/978-3-030-80821-1_10","Chapter"
"Applying Human Behaviour Recognition in Cloud Authentication Method—A Review","Proceedings of International Conference on Emerging Technologies and Intelligent Systems","","","","10.1007/978-3-030-85990-9_45","Mohanaad Shakir","2022","http://link.springer.com/chapter/10.1007/978-3-030-85990-9_45","Chapter"
"Enabling rank-based distribution of microservices among containers for green cloud computing environment","Peer-to-Peer Networking and Applications","","15","1","10.1007/s12083-021-01218-y","Abdul SaboorAhmad Kamil MahmoodAbdullah Hisam OmarMohd Fadzil HassanSyed Nasir Mehmood ShahAli Ahmadian","2022","http://link.springer.com/article/10.1007/s12083-021-01218-y","Article"
"Smart Home Infrastructure with Blockchain-Based Cloud IoT for Secure and Scalable User Access","Proceedings of the International Conference on Paradigms of Communication, Computing and Data Sciences","","","","10.1007/978-981-16-5747-4_24","Sangeeta GuptaKavita AgarwalM. Venu Gopalachari","2022","http://link.springer.com/chapter/10.1007/978-981-16-5747-4_24","Chapter"
"Predictive service placement in cloud using deep learning and frequent subgraph mining","Journal of Ambient Intelligence and Humanized Computing","","","","10.1007/s12652-022-03720-4","Haithem MezniFatimetou Sidi HamoudFaouzi Ben Charrada","2022","http://link.springer.com/article/10.1007/s12652-022-03720-4","Article"
"Identification of trustworthy cloud services: solution approaches and research directions to build an automated cloud broker","Computing","","104","1","10.1007/s00607-021-01015-8","M. MarimuthuJ. AkilandeswariP. R. Chelliah","2022","http://link.springer.com/article/10.1007/s00607-021-01015-8","Article"
"Support Vector Machine Intrusion Detection Scheme Based on Cloud-Fog Collaboration","Mobile Networks and Applications","","","","10.1007/s11036-021-01838-x","Ruizhong DuYun LiXiaoyan LiangJunfeng Tian","2022","http://link.springer.com/article/10.1007/s11036-021-01838-x","Article"
"A Review on Scope of Distributed Cloud Environment in Healthcare Automation Security and Its Feasibility","International Conference on Innovative Computing and Communications","","","","10.1007/978-981-16-2594-7_42","Mirza Moiz BaigShrikant V. Sonekar","2022","http://link.springer.com/chapter/10.1007/978-981-16-2594-7_42","Chapter"
"Fuzzy-Based Workflow Scheduling in Multi-Cloud Environment","Operationalizing Multi-Cloud Environments","","","","10.1007/978-3-030-74402-1_11","J. Angela Jennifa SujanaR. Venitta RajT. Revathi","2022","http://link.springer.com/chapter/10.1007/978-3-030-74402-1_11","Chapter"
"Efficient and privacy-preserving location-based services over the cloud","Cluster Computing","","","","10.1007/s10586-021-03533-8","Vijay Kumar YadavShekhar VermaS. Venkatesan","2022","http://link.springer.com/article/10.1007/s10586-021-03533-8","Article"
"Service Measurement Index-Based Cloud Service Selection Using Order Preference by Similarity to Ideal Solution Based on Intuitionistic Fuzzy Values","3rd EAI International Conference on Big Data Innovation for Sustainable Cognitive Computing","","","","10.1007/978-3-030-78750-9_16","T. ThasniC. KalaiarasanK. A. Venkatesh","2022","http://link.springer.com/chapter/10.1007/978-3-030-78750-9_16","Chapter"
"Object Recognition and Classification for Robotics Using Virtualization and AI Acceleration on Cloud and Edge","Data Management, Analytics and Innovation","","","","10.1007/978-981-16-2937-2_10","Aditi PatilNida Sahar Rafee","2022","http://link.springer.com/chapter/10.1007/978-981-16-2937-2_10","Chapter"
"A Robust Communication Strategy for Inter-Cloud Networking Environment through Augmented Network-Aware and Multiparameter Assistance","Operationalizing Multi-Cloud Environments","","","","10.1007/978-3-030-74402-1_9","K. P. SuhaasS. Senthil","2022","http://link.springer.com/chapter/10.1007/978-3-030-74402-1_9","Chapter"
"A Review of Particle Swarm Optimization in Cloud Computing","Smart IoT for Research and Industry","","","","10.1007/978-3-030-71485-7_5","Devaraj Verma CHarshvardhan TiwariMadhumala RB","2022","http://link.springer.com/chapter/10.1007/978-3-030-71485-7_5","Chapter"
"Machine Learning for Cloud Cover Detection Using Multispectral Satellite Images","Annals of Data Science","","","","10.1007/s40745-021-00367-4","Preeti VermaSunil Patil","2022","http://link.springer.com/article/10.1007/s40745-021-00367-4","Article"
"Local feature extraction network with high correspondences for 3d point cloud registration","Applied Intelligence","","","","10.1007/s10489-021-03055-1","Dashuang LiKai HeLei WangDazhuang Zhang","2022","http://link.springer.com/article/10.1007/s10489-021-03055-1","Article"
"Intelligent Analysis and Presentation of IOT Image Collection in Private Cloud","4th EAI International Conference on Robotic Sensor Networks","","","","10.1007/978-3-030-70451-3_11","Hongyu ZhangChaoen XiaoXiaodong LiBeisheng Liu","2022","http://link.springer.com/chapter/10.1007/978-3-030-70451-3_11","Chapter"
"A Comprehensive Study of Cloud Forensics","Archives of Computational Methods in Engineering","","29","1","10.1007/s11831-021-09575-w","Prasad PurnayeVrushali Kulkarni","2022","http://link.springer.com/article/10.1007/s11831-021-09575-w","Article"
"Maintaining IoT Healthcare Records Using Cloud Storage","IoT and IoE Driven Smart Cities","","","","10.1007/978-3-030-82715-1_10","Krishna Keerthi ChennamV. Uma MaheshwariRajanikanth Aluvalu","2022","http://link.springer.com/chapter/10.1007/978-3-030-82715-1_10","Chapter"
"Secure and effective assured deletion scheme with orderly overwriting for cloud data","The Journal of Supercomputing","","","","10.1007/s11227-021-04297-z","Junfeng TianTianfeng Zhang","2022","http://link.springer.com/article/10.1007/s11227-021-04297-z","Article"
"A Review on Cloud Manufacturing Technologies of Industry 4.0","Recent Advances in Mechanical Infrastructure","","","","10.1007/978-981-16-7660-4_27","Vrund ShahJay VoraSmit PatelRakesh Chaudhari","2022","http://link.springer.com/chapter/10.1007/978-981-16-7660-4_27","Chapter"
"Web Service for Point Cloud Supported Robot Programming Using Machine Learning","Annals of Scientific Society for Assembly, Handling and Industrial Robotics 2021","","","","10.1007/978-3-030-74032-0_21","Kristina Enes","2022","http://link.springer.com/chapter/10.1007/978-3-030-74032-0_21","Chapter"
"Secure VM Migration in Cloud: Multi-Criteria Perspective with Improved Optimization Model","Wireless Personal Communications","","","","10.1007/s11277-021-09319-w","Garima Verma","2022","http://link.springer.com/article/10.1007/s11277-021-09319-w","Article"
"Infrastructure as Code and Microservices for Intent-Based Cloud Networking","Future Intent-Based Networking","","","","10.1007/978-3-030-92435-5_4","Marian KyrykNazar PleskankaMariana PleskankaVladyslav Kyryk","2022","http://link.springer.com/chapter/10.1007/978-3-030-92435-5_4","Chapter"
"A tight coupling mapping method to integrate the ESKF, g2o, and point cloud alignment","The Journal of Supercomputing","","78","2","10.1007/s11227-021-03900-7","Bao ShengShi WenzhongFan WenzhengChen PengxinNie MingyanXiang Haodong","2022","http://link.springer.com/article/10.1007/s11227-021-03900-7","Article"
"A Data Security Scheme for Cloud Storage Based on Data Segmentation and Trusted Third Party Supervision","2021 International Conference on Big Data Analytics for Cyber-Physical System in Smart City","","","","10.1007/978-981-16-7469-3_20","Ping Xia","2022","http://link.springer.com/chapter/10.1007/978-981-16-7469-3_20","Chapter"
"Mobile Cloud Teaching System for Ideological and Political Network Courses Based on P2P Technology","Advanced Hybrid Information Processing","","","","10.1007/978-3-030-94554-1_38","Yan-ming ZhanLin Chen","2022","http://link.springer.com/chapter/10.1007/978-3-030-94554-1_38","Chapter"
"Developing a Framework of Critical Factors Affecting the Adoption of Cloud Computing in Government Systems (ACCE-GOV)","Intelligent Computing","","","","10.1007/978-3-030-80119-9_32","Naif Al MudawiNatalia BeloffMartian White","2022","http://link.springer.com/chapter/10.1007/978-3-030-80119-9_32","Chapter"
"Cloud Based Curd Management System","Proceedings of the Future Technologies Conference (FTC) 2021, Volume 1","","","","10.1007/978-3-030-89906-6_37","M. G. AttygalaD. D. M. WijesekaraW. A. P. A. WariyapperumaP. K. A. C. Pushpa KumaraW. H. RankothgeNarmada Gamage","2022","http://link.springer.com/chapter/10.1007/978-3-030-89906-6_37","Chapter"
"Innovative Services Using Cloud Computing in Smart Health Care","Intelligent Interactive Multimedia Systems for e-Healthcare Applications","","","","10.1007/978-981-16-6542-4_5","V. MalathiV. Kavitha","2022","http://link.springer.com/chapter/10.1007/978-981-16-6542-4_5","Chapter"
"SLA-Based Group Tasks Max-Min (GTMax-Min) Algorithm for Task Scheduling in Multi-Cloud Environments","Operationalizing Multi-Cloud Environments","","","","10.1007/978-3-030-74402-1_6","G. K. KamalamK. Sentamilselvan","2022","http://link.springer.com/chapter/10.1007/978-3-030-74402-1_6","Chapter"
"Cloud storage based diagnosis of breast cancer using novel transfer learning with multi-layer perceptron","International Journal of System Assurance Engineering and Management","","","","10.1007/s13198-021-01603-z","Gul Shaira Banu JahangeerT. Dhiliphan Rajkumar","2022","http://link.springer.com/article/10.1007/s13198-021-01603-z","Article"
"CEMAR: a fine grained access control with revocation mechanism for centralized multi-authority cloud storage","The Journal of Supercomputing","","78","1","10.1007/s11227-021-03908-z","K. DhalS. C. RaiP. K. PattnaikS. Tripathy","2022","http://link.springer.com/article/10.1007/s11227-021-03908-z","Article"
"Fog–Cloud-Assisted Internet of Things: A Review of Workload Allocation and Latency Management Techniques","Soft Computing: Theories and Applications","","","","10.1007/978-981-16-1740-9_50","Upma AroraNipur Singh","2022","http://link.springer.com/chapter/10.1007/978-981-16-1740-9_50","Chapter"
"Service Selection in Cloud Computing Environment by Using Cuckoo Search","Advances in Information, Communication and Cybersecurity","","","","10.1007/978-3-030-91738-8_21","Sana KouchiHassina Nacer","2022","http://link.springer.com/chapter/10.1007/978-3-030-91738-8_21","Chapter"
"An Enhanced Load Balancing Approach for Dynamic Resource Allocation in Cloud Environments","Wireless Personal Communications","","122","4","10.1007/s11277-021-09110-x","J. PraveenchandarA. Tamilarasi","2022","http://link.springer.com/article/10.1007/s11277-021-09110-x","Article"
"A Novel Approach to Dynamic Pricing for Cloud Computing Through Price Band Prediction","ICWE 2021 Workshops","","","","10.1007/978-3-030-92231-3_5","Dheeraj RaneVaishali ChoureyIshan Indraniya","2022","http://link.springer.com/chapter/10.1007/978-3-030-92231-3_5","Chapter"
"Smart University: Key Factors for a Cloud Computing Adoption Model","Intelligent Sustainable Systems","","","","10.1007/978-981-16-6369-7_8","Dewar Rico-BautistaCésar D. GuerreroCésar A. CollazosGina Maestre-GongoraMaría Camila Sánchez-VelásquezYurley Medina-CárdenasJose Swaminathan","2022","http://link.springer.com/chapter/10.1007/978-981-16-6369-7_8","Chapter"
"Efficient Adaptive Resource Management for Spot Workers in Cloud Computing Environment","Innovative Mobile and Internet Services in Ubiquitous Computing","","","","10.1007/978-3-030-79728-7_37","Lung-Pin ChenFang-Yie LeuHsin-Ta ChiaoHung-Jr Shiu","2022","http://link.springer.com/chapter/10.1007/978-3-030-79728-7_37","Chapter"
"Unconstrained Power Management Algorithm for Green Cloud Computing","Advances in Distributed Computing and Machine Learning","","","","10.1007/978-981-16-4807-6_1","Sanjib Kumar NayakSanjaya Kumar PandaSatyabrata Das","2022","http://link.springer.com/chapter/10.1007/978-981-16-4807-6_1","Chapter"
"Scalability resilience framework using application-level fault injection for cloud-based software services","Journal of Cloud Computing","","11","1","10.1186/s13677-021-00277-z","Amro Al-Said AhmadPeter Andras","2022","http://link.springer.com/article/10.1186/s13677-021-00277-z","Article"
"Performance Evaluation and Comparison of Hypervisors in a Multi-Cloud Environment","Operationalizing Multi-Cloud Environments","","","","10.1007/978-3-030-74402-1_12","Nalin ReddyR. K. NadeshR. Srinivasa PerumalNikhil Chakravarthy MallelaK. Arivuselvan","2022","http://link.springer.com/chapter/10.1007/978-3-030-74402-1_12","Chapter"
"Efficient multi-attribute precedence-based task scheduling for edge computing in geo-distributed cloud environment","Knowledge and Information Systems","","64","1","10.1007/s10115-021-01627-8","Chunlin LiChaokun ZhangBingbin MaYoulong Luo","2022","http://link.springer.com/article/10.1007/s10115-021-01627-8","Article"
"Cost-aware job scheduling for cloud instances using deep reinforcement learning","Cluster Computing","","25","1","10.1007/s10586-021-03436-8","Feng ChengYifeng HuangBhavana TanpurePawan SawalaniLong ChengCong Liu","2022","http://link.springer.com/article/10.1007/s10586-021-03436-8","Article"
"An overlapping routing approach for sending data from things to the cloud inspired by fog technology in the large-scale IoT ecosystem","Wireless Networks","","","","10.1007/s11276-021-02881-y","Mohammad Reza AkbariHamid BaratiAli Barati","2022","http://link.springer.com/article/10.1007/s11276-021-02881-y","Article"
"Web and Cloud Computing to Analyze Microarray Data","Microarray Data Analysis","","","","10.1007/978-1-0716-1839-4_3","Barbara Calabrese","2022","http://link.springer.com/protocol/10.1007/978-1-0716-1839-4_3","Protocol"
"Research and Construction of Intelligent Tourism System Based on Cloud Computing","The 2021 International Conference on Machine Learning and Big Data Analytics for IoT Security and Privacy","","","","10.1007/978-3-030-89508-2_141","Yan Li","2022","http://link.springer.com/chapter/10.1007/978-3-030-89508-2_141","Chapter"
"CloudML: Privacy-Assured Healthcare Machine Learning Model for Cloud Network","Intelligent Sustainable Systems","","","","10.1007/978-981-16-2422-3_5","S. SavithaSathish Kumar Ravichandran","2022","http://link.springer.com/chapter/10.1007/978-981-16-2422-3_5","Chapter"
"An Image Quality Improvement Method Through Generative Adversarial Networks in Cloud Edge Integration","Advances in Intelligent Automation and Soft Computing","","","","10.1007/978-3-030-81007-8_80","Mingming ZhangXiaobo LiYingzhao ShaoJianhua ZhangYueli DingQuan Zhou","2022","http://link.springer.com/chapter/10.1007/978-3-030-81007-8_80","Chapter"
"Cloud Computing for English Teaching Assistant Platform","Innovative Computing","","","","10.1007/978-981-16-4258-6_196","Juan Xiong","2022","http://link.springer.com/chapter/10.1007/978-981-16-4258-6_196","Chapter"
"Proposed Framework for Implementing Cloud Computing in Yemeni Hospitals","Proceedings of Sixth International Congress on Information and Communication Technology","","","","10.1007/978-981-16-2102-4_24","Ebtisam Ali AbduallahMohmmed Mohammed ZayedAbdualmajed Ahmed Al-KhulaidiAnwar Al Shamiri","2022","http://link.springer.com/chapter/10.1007/978-981-16-2102-4_24","Chapter"
"Path planning and real time positioning algorithm of intelligent robot based on cloud computing","International Journal of System Assurance Engineering and Management","","","","10.1007/s13198-021-01213-9","Ran ZhaoLingnan Zhou","2022","http://link.springer.com/article/10.1007/s13198-021-01213-9","Article"
